age,sex,value,lid
17,1,173.6124870277215,8
10,2,141.061656334698,8
8,1,132.3992821494219,8
16,2,160.7291779585716,8
12,3,152.8990387765072,8
18,2,161.0167641086993,8
11,1,147.3063075931025,8
19,2,161.2827136401172,8
7,1,127.288734239016,8
5,1,116.1060875218814,8
15,3,160.9273697322059,9
11,2,144.0822201603524,9
6,1,116.6361984653348,9
6,2,115.5205453397732,9
11,1,143.1026992551907,9
19,2,156.8389586693958,9
7,3,121.8272831489711,9
9,3,132.5768955113967,9
18,3,162.9637477314081,9
13,1,155.4974098713207,9
17,2,156.4531016326484,9
13,3,154.2744360272246,9
16,3,162.2423683793155,9
16,1,167.8579861719308,9
16,2,156.4488104812359,9
19,3,163.3242671499055,9
12,1,148.8835500427311,9
10,2,138.029040668558,9
9,1,132.8852864469388,9
15,1,165.5896920852431,9
5,1,110.4448222327137,9
12,2,149.4028683302551,9
5,2,109.1909534694799,9
18,2,156.471686178499,9
7,2,121.2797419293208,9
14,2,155.0887678643207,9
10,1,137.9450989849399,9
8,3,127.2549509192201,9
12,3,149.1387397723668,9
5,3,109.8293033143239,9
14,1,161.5327264745184,9
9,2,132.2573576343943,9
11,3,143.5839224757341,9
17,3,162.7673503617999,9
7,1,122.3554346492362,9
18,1,169.2826859791736,9
8,1,127.7284840852241,9
17,1,168.8976319641164,9
8,2,126.7641290176051,9
15,2,156.1122784828588,9
19,1,169.6555896919349,9
6,3,116.0884605731456,9
13,2,153.0095301466337,9
14,3,158.3639459269119,9
10,3,137.9863350699235,9
9,2,132.7555522719703,10
9,3,132.8614290804052,10
10,1,137.7050234350289,10
10,3,138.140453920653,10
16,1,168.2412719351002,10
15,3,161.97355041666,10
19,1,171.8818926173891,10
16,2,159.2123794783459,10
16,3,163.7877309621419,10
11,2,144.8251331482478,10
17,2,159.6346977488266,10
14,1,161.0505034421353,10
11,3,143.6935322161636,10
13,1,154.8426676490512,10
13,3,154.6071630562068,10
8,3,127.7927431845054,10
12,2,150.4117797094433,10
14,2,156.8700162403429,10
7,3,122.7388129332067,10
18,1,170.9664892356213,10
8,1,128.2194923927482,10
13,2,154.3620012880107,10
18,2,159.9536004358244,10
5,3,111.8340273645134,10
17,1,169.9228679831152,10
12,3,149.3011545080458,10
19,3,166.2495614939691,10
7,2,122.0997823269064,10
15,2,158.3861033030037,10
5,1,112.6845546507438,10
14,3,158.9928862505866,10
6,3,117.4849293378176,10
8,2,127.3462791776142,10
11,1,142.6129958980866,10
6,1,118.2119321767072,10
7,1,123.3495755451277,10
10,2,138.596462264397,10
18,3,165.5390657641115,10
5,2,110.941876473727,10
17,3,164.8494711385423,10
9,1,132.9625863096268,10
12,1,148.2403915076954,10
15,1,165.4614043459414,10
6,2,116.723913814402,10
19,2,160.4580909251596,10
18,3,161.7659678230523,11
11,2,140.7238280676117,11
11,3,138.5396896091387,11
12,2,146.3854210606874,11
11,1,136.3854010190843,11
8,2,123.1677863276571,11
16,3,159.504656455893,11
17,2,156.3308497649187,11
9,1,126.4296233094342,11
10,3,132.8759383301694,11
19,1,168.0808789379975,11
12,1,142.1843671222441,11
8,1,121.5060264987096,11
14,1,155.411901163577,11
13,3,149.7167626581054,11
18,2,156.7371359313218,11
15,3,157.4470200087926,11
17,1,165.311398221128,11
14,2,153.1042411644551,11
5,2,106.7088347805619,11
15,2,154.7750080208463,11
8,3,122.3297966625044,11
13,1,148.985486767603,11
7,3,117.1633350305509,11
19,2,157.2538653129795,11
10,2,134.4533665919718,11
12,3,144.271903664755,11
6,2,112.4995389889281,11
6,1,111.1320547335768,11
7,2,117.8939726436787,11
5,1,105.4405806316466,11
13,2,150.456046509045,11
9,3,127.5064111177551,11
16,2,155.7632686859115,11
14,3,154.2633756123432,11
7,1,116.4457443737966,11
10,1,131.3219056552992,11
15,1,160.099589978834,11
9,2,128.6006558436021,11
5,3,106.0682706919563,11
16,1,163.2254514622552,11
19,3,162.668083812813,11
17,3,160.8294767840571,11
18,1,166.7850605989211,11
6,3,111.8092655548394,11
15,1,171.0587440218864,12
10,3,142.3585836561367,12
11,3,148.223332053674,12
5,1,113.2184119023048,12
18,3,169.0702724597734,12
12,1,153.4906027109488,12
19,2,163.0186574476235,12
12,3,154.1048981630501,12
9,3,136.7294650161791,12
5,2,114.4982841787047,12
16,3,168.3053401837059,12
15,3,166.8806204491611,12
6,2,120.5976116572582,12
17,3,168.8429719392813,12
6,1,119.4244632022111,12
14,2,160.869899797845,12
8,2,131.6828922302948,12
9,2,137.2266570839367,12
19,3,169.6263232786113,12
14,1,166.8356863230092,12
18,1,174.6492815846978,12
14,3,164.0732466182071,12
10,2,143.1046814014448,12
6,3,119.9703265369116,12
13,3,159.6240142808505,12
19,1,175.375418925717,12
12,2,154.817465957446,12
17,2,162.5850842878402,12
5,3,113.8150084039079,12
11,1,147.2828455075676,12
8,3,131.2363475916568,12
16,2,162.4930329078152,12
16,1,173.3288066955343,12
7,2,126.2350779327148,12
13,2,158.6126109036804,12
7,1,125.2661231906038,12
7,3,125.7163098769689,12
15,2,162.0402816346249,12
18,2,162.6418710468544,12
13,1,160.4957684247543,12
9,1,136.2998910929176,12
8,1,130.8497864901497,12
11,2,149.3136559855775,12
10,1,141.7146515261639,12
17,1,174.2619018811113,12
16,1,173.6154799530837,13
6,3,119.8674115485792,13
14,1,165.2807018653053,13
16,2,163.729250875043,13
5,3,114.1161762564679,13
17,3,170.407521304174,13
7,1,126.5081495409079,13
11,3,146.7195308048068,13
8,1,131.5777932028736,13
9,3,135.6388291508741,13
11,2,147.1937437681447,13
13,1,158.8042288772899,13
6,2,118.5220136165226,13
14,2,160.4010196956015,13
18,2,164.8837505285301,13
12,3,152.5518333451555,13
12,1,152.0211464426615,13
15,1,170.1714665176058,13
8,2,129.2139365747442,13
17,1,176.0327239436067,13
19,2,165.1569331287395,13
5,1,115.3270692570442,13
16,3,168.7916013785877,13
5,2,112.8372622520874,13
6,1,121.1409054706695,13
13,3,158.1430721983206,13
7,2,123.8814097789495,13
12,2,153.1090681676616,13
13,2,157.4503788542099,13
7,3,125.2309607121355,13
17,2,164.5036224454074,13
19,1,178.126435305773,13
18,3,171.3427013754197,13
14,3,162.8976525448373,13
18,1,177.4969135324851,13
9,2,134.7560847351766,13
10,2,140.7367468978401,13
9,1,136.477502385251,13
19,3,171.7927780769842,13
10,3,141.0226965443008,13
11,1,146.2681765127404,13
8,3,130.426962623961,13
15,2,162.416343059745,13
15,3,166.3865870413291,13
10,1,141.2946437867249,13
9,2,130.4983182098934,14
11,3,139.0937169921209,14
19,1,163.9033197550824,14
5,2,108.4146358171916,14
13,2,151.8756043944187,14
19,2,157.4912519497437,14
18,1,163.4239009577765,14
19,3,160.8352308690206,14
13,3,149.9824407979627,14
12,3,144.6916525312877,14
11,1,135.9938617791204,14
10,3,133.5410389235084,14
5,1,105.1873768853214,14
10,1,131.007759547001,14
18,2,156.9793406694929,14
8,1,121.2858396841845,14
14,2,154.279662533434,14
10,2,136.3040701327518,14
14,1,154.3956840999068,14
16,1,161.2957787963249,14
6,3,112.5501086976636,14
14,3,154.3404633745471,14
17,1,162.7373998132091,14
6,1,110.9198743688286,14
5,3,106.7424045488402,14
8,2,125.0694155661944,14
15,1,158.6853930562531,14
9,1,126.1722174683984,14
7,1,116.2409950142834,14
9,3,128.2451482183519,14
8,3,123.1018199302708,14
17,3,159.8610022915572,14
18,3,160.3465351479084,14
6,2,114.307003835603,14
12,1,141.6694807950289,14
13,1,148.2611455135104,14
15,3,157.2512815855061,14
11,2,142.4854260418492,14
16,3,158.9522238335599,14
12,2,148.0079257580667,14
7,2,119.7633054159957,14
16,2,156.3744088949813,14
17,2,156.7034421017224,14
15,2,155.6722708234496,14
7,3,117.9340483138331,14
17,3,163.8859362087075,15
15,2,158.1577999615103,15
9,1,132.1997540318015,15
8,2,128.2766852527419,15
15,3,161.5336683506863,15
8,3,127.775620804099,15
10,2,139.361166027572,15
6,3,117.2395742477991,15
12,1,147.8011068637947,15
11,2,145.4626188281711,15
17,1,168.6141931447184,15
18,3,164.1669915071707,15
11,1,142.1051280528694,15
6,1,116.8914590068169,15
12,3,149.3333564287619,15
19,2,159.4371897210366,15
19,3,164.389865963416,15
6,2,117.6018981276861,15
10,1,137.07979090482,15
7,1,122.2438240108834,15
13,1,154.4140740342474,15
17,2,158.9709698382057,15
16,1,167.3759253690975,15
11,3,143.7728192227462,15
13,3,154.5082183691789,15
15,1,164.8477897795559,15
7,2,123.0209472768723,15
5,2,111.745924320398,15
9,2,133.6309258313459,15
19,1,169.1719231915177,15
14,2,156.8812945398718,15
12,2,150.8740814945929,15
14,3,158.7355220616625,15
5,3,111.4238830408049,15
16,3,163.1149774066008,15
10,3,138.2134805756688,15
8,1,127.293125668261,15
18,2,159.1140278143004,15
7,3,122.625486615672,15
18,1,169.0000526001636,15
14,1,160.5703467022201,15
5,1,111.1169325575732,15
13,2,154.6022193212819,15
9,3,132.9059369567778,15
16,2,158.7478790580205,15
5,1,105.1727988675054,16
13,3,150.6195424308906,16
14,1,156.7800882431184,16
11,1,137.4321241419989,16
5,2,106.3914486130359,16
9,3,127.9628728001637,16
12,3,145.1079597257436,16
7,3,117.2865473469401,16
12,2,146.8410268736292,16
7,2,117.8633764252591,16
19,2,157.9664085252649,16
16,2,156.2420149484646,16
14,2,153.618862376504,16
9,2,128.8107246283648,16
17,3,161.7256384821602,16
8,2,123.2663407696227,16
13,1,150.2878811532509,16
17,1,166.601211342209,16
14,3,155.2024987708444,16
10,3,133.4729515752263,16
15,1,161.4781211219877,16
10,1,132.1947805948104,16
11,3,139.2679351210135,16
11,2,141.1111581136225,16
7,1,116.7134215118983,16
17,2,156.8370302890031,16
19,1,169.4906485175232,16
16,3,160.4091101446961,16
12,1,143.3818199335725,16
6,2,112.3317236012125,16
15,3,158.3789439531632,16
5,3,105.7796116235063,16
6,3,111.7362148055048,16
8,1,121.9980916249227,16
6,1,111.1450530618487,16
16,1,164.5633644171664,16
18,3,162.7081367638855,16
15,2,155.269017646818,16
10,2,134.7566395215421,16
18,1,168.0810477510429,16
8,3,122.6303853804235,16
19,3,163.7324942557486,16
9,1,127.1192602125138,16
18,2,157.3238322060982,16
13,2,150.952521470575,16
15,1,165.6242086732903,17
8,3,127.1744227683632,17
9,1,132.7899135755715,17
7,3,122.2058708124578,17
14,1,160.9343928663109,17
14,2,156.0237161732721,17
19,3,167.9069702620332,17
12,2,149.260670715493,17
9,3,132.1812868728313,17
5,2,110.1242584101614,17
17,1,171.1652919907332,17
10,3,137.4013238992119,17
7,1,123.3532652965156,17
16,3,163.9437216160645,17
17,3,165.4869624294465,17
16,2,158.8410429423727,17
11,1,142.2984286768267,17
18,3,166.7084317914496,17
10,2,137.353532128909,17
12,1,147.9196384600255,17
15,3,161.7630024816662,17
11,3,142.9354456546565,17
18,2,160.2301427704568,17
11,2,143.6009433851078,17
6,3,117.0851943269132,17
13,3,153.9739165862938,17
16,1,168.8535594820308,17
14,3,158.5263094079534,17
10,1,137.447014592345,17
8,1,128.1242436230806,17
13,2,153.3410801874369,17
15,2,157.7549402276012,17
6,1,118.3672444036338,17
6,2,115.7468653500942,17
9,2,131.5446703631854,17
8,2,126.1815571759986,17
17,2,159.5718055754316,17
5,1,113.012842721078,17
19,2,161.0756576382078,17
5,3,111.5993582892783,17
12,3,148.5759303192511,17
18,1,172.9201863203373,17
7,2,121.0074312108819,17
19,1,174.463634562681,17
13,1,154.5815009805489,17
5,3,113.4928037060092,18
10,2,143.869953052365,18
7,3,126.2945137274466,18
14,2,161.6195897794283,18
6,3,120.1619158505626,18
12,3,155.3464007172329,18
14,3,165.2444168884334,18
10,1,143.2075049597886,18
16,3,169.6785252770073,18
17,2,163.2385015000434,18
8,2,132.0835879698682,18
7,2,126.2580160752549,18
15,2,162.7779266502428,18
6,1,120.2293820685005,18
11,2,150.1313135806197,18
19,2,163.4478152967428,18
12,1,155.0765938826632,18
11,3,149.4616396679903,18
15,3,168.1283299887166,18
18,2,163.2228532120431,18
12,2,155.632081394963,18
16,2,163.2089565856953,18
15,1,173.1626148540393,18
9,3,137.7790989155487,18
5,1,113.6916652386851,18
9,2,137.8611336372622,18
5,2,113.2831280489347,18
8,3,132.0987234271259,18
17,3,170.2954969058236,18
11,1,148.8284300732357,18
18,3,170.3937369536336,18
18,1,177.1140503176667,18
8,1,132.1130331257123,18
6,2,120.0907270862485,18
19,3,170.5139905376836,18
13,3,160.8156571251464,18
13,1,162.1559883101985,18
7,1,126.3290597138199,18
13,2,159.3939316094419,18
10,3,143.5294554269801,18
17,1,176.9218496563373,18
14,1,168.6584035073205,18
9,1,137.7015515943055,18
19,1,177.1109757885117,18
16,1,175.7577776745199,18
19,3,172.2929942509478,19
13,3,160.6375917191126,19
19,1,179.0903256117409,19
11,3,149.033624258225,19
10,1,143.0004085774144,19
12,2,155.3785173182233,19
16,2,164.4696115189864,19
17,1,177.9275331283573,19
10,3,143.0655864675452,19
6,2,119.4986920568226,19
19,2,165.0325307504895,19
13,2,159.4839875014214,19
14,2,162.0963568196103,19
8,3,131.6588551300894,19
14,1,168.3515146095082,19
16,3,170.4722663416803,19
18,1,178.7465449619982,19
11,1,148.498321119773,19
15,3,168.5177156304027,19
18,3,172.0149868930115,19
11,2,149.5973634627834,19
12,1,154.6607507134236,19
6,3,119.9276421673796,19
8,1,132.1004662503619,19
17,3,171.5300298688739,19
10,2,143.1340937147453,19
7,1,126.3815111359274,19
7,2,125.4475530992341,19
9,2,137.0057561713688,19
5,1,113.8336388459633,19
15,1,173.1285495136552,19
8,2,131.1950260421281,19
15,2,163.6625368050001,19
12,3,155.0103333270133,19
5,3,113.4537459532487,19
5,2,113.053781169339,19
14,3,165.3019842517707,19
13,1,161.7351955085122,19
9,3,137.3131963087289,19
7,3,125.9259808870057,19
6,1,120.3357204511845,19
9,1,137.6059348248634,19
16,1,176.168639763267,19
17,2,164.7772245374468,19
18,2,164.8805609216704,19
14,1,166.0300535134333,20
19,3,171.0796713483555,20
13,1,159.8557619343802,20
8,1,132.54405647877,20
6,1,122.1638737899918,20
5,1,116.4412345275423,20
16,2,163.7905151139481,20
17,2,164.3527792173721,20
16,1,173.1312268755631,20
14,2,161.3848653438229,20
9,1,137.5771409775035,20
18,2,164.8456677653833,20
19,1,176.286619868422,20
12,2,154.9299584906381,20
5,2,115.6804945189126,20
7,3,127.0812764680817,20
10,3,142.7802894685849,20
14,3,163.7581152053174,20
7,1,127.4317037300564,20
7,2,126.7101815139633,20
11,3,148.3821961399272,20
15,1,170.368260656251,20
16,3,168.5403388071195,20
18,1,175.4796799834907,20
11,2,149.3657888337361,20
6,3,121.7769549803097,20
10,1,142.443476054064,20
19,2,165.6228946831986,20
13,2,158.8388246492148,20
5,3,116.0710379925138,20
17,1,174.6509192120203,20
6,2,121.3695890697062,20
15,3,166.7151250407015,20
10,2,143.1352913105176,20
13,3,159.3597203266585,20
17,3,169.5942478195768,20
11,1,147.4384306314013,20
12,3,154.0448982198443,20
8,3,132.2647656557955,20
9,3,137.4692070652671,20
12,1,153.200052679014,20
9,2,137.3534015742709,20
8,2,131.9652441917744,20
15,2,162.9108024349845,20
18,3,170.2830719448968,20
5,3,112.7394795796087,21
12,2,152.2888590876002,21
6,1,119.7296164799277,21
9,3,135.2081876847614,21
7,3,124.5038824806274,21
7,2,123.6799933348201,21
15,1,168.4853668440332,21
5,1,113.7398307109706,21
13,1,158.1560801024873,21
9,1,135.622503199845,21
5,2,111.695157286497,21
10,2,140.6465723563643,21
14,1,164.274685453358,21
16,3,165.4789293719199,21
19,1,173.4885371800067,21
7,1,125.2931691514964,21
12,3,151.890184285681,21
8,2,129.2067889087316,21
15,2,159.3449706803543,21
18,2,159.8590053801049,21
16,1,170.9883836034311,21
8,3,129.8964893301429,21
8,1,130.5573338620339,21
16,2,159.7515645071485,21
6,2,117.9377325380033,21
11,2,146.829775112221,21
14,2,158.2295811193381,21
11,3,146.269279248936,21
10,1,140.610518238971,21
17,1,172.3111663330512,21
6,3,118.8528872264285,21
13,3,157.1147975595594,21
19,2,160.1972080362036,21
14,3,161.313583031897,21
17,3,166.1785198960986,21
9,2,134.7759662667501,21
12,1,151.5077986831313,21
18,1,172.9596472434858,21
10,3,140.6281692583514,21
11,1,145.7316966446689,21
15,3,164.0063130482748,21
13,2,156.0295390700681,21
17,2,159.8140186565965,21
18,3,166.5236100447999,21
19,3,166.9500303003511,21
16,3,159.6147778944401,22
17,1,165.8188522343309,22
15,2,154.1059334625417,22
7,2,118.7798694106871,22
16,1,164.1726013812727,22
15,1,161.3411704960683,22
13,3,150.3551059137034,22
13,2,150.1735544220055,22
11,3,139.4157537624982,22
11,1,138.0800235874215,22
18,1,166.6427554055035,22
14,1,156.8360767620543,22
9,3,128.6514632068278,22
15,3,157.8034257752827,22
7,1,118.5829772003768,22
6,2,113.6222091836967,22
10,1,133.0809339121578,22
18,2,155.2658760045929,22
19,3,161.3687204261832,22
11,2,140.8141798830409,22
13,1,150.528700007048,22
8,2,123.8120796830964,22
8,1,123.456498177005,22
8,3,123.6300005806428,22
19,1,167.0185126691229,22
6,3,113.5325187403064,22
10,2,134.7268783069566,22
5,1,107.9199716538649,22
12,2,146.2952595214327,22
6,1,113.447146073249,22
5,3,107.9805130064703,22
12,1,143.8182959105492,22
9,1,128.2672111753134,22
5,2,108.0441359552491,22
12,3,145.0289361892635,22
17,3,160.5967360975416,22
17,2,155.1462247395096,22
14,3,154.782277102944,22
9,2,129.0542894044368,22
18,3,161.0796965167676,22
10,3,133.884914211409,22
7,3,118.6790207751391,22
19,2,155.4532284715755,22
16,2,154.8556718891914,22
14,2,152.6341299181677,22
12,3,145.5500773464682,23
7,3,119.2567506951914,23
9,1,128.8563979298517,23
9,3,129.4076103267412,23
11,2,141.7919810627318,23
14,3,155.2903969290111,23
14,2,154.0728936754742,23
9,2,129.9678234993638,23
16,1,164.3905385875004,23
17,1,166.7811320013068,23
17,3,162.299690530078,23
6,1,113.3948515430703,23
16,2,156.9942288033821,23
12,2,147.3634832526337,23
10,1,133.5311583283965,23
