year,sex,value,note,lid
2022,2,.9543325158978266,,156
2022,3,.8375031515818199,,156
2023,1,.6089559027082636,,156
2023,2,.5720537139540793,,156
2023,3,.5908928326758822,,156
1950,1,9.56398698943528,,157
1950,2,8.394576547649081,,157
1950,3,8.990409868447458,,157
1951,1,10.31643128395243,,157
1951,2,8.810959526944773,,157
1951,3,9.578006988703924,,157
1952,1,9.979888860840337,,157
1952,2,8.781230092374969,,157
1952,3,9.392341674224314,,157
1953,1,8.4838151245612,,157
1953,2,7.134432241902355,,157
1953,3,7.822399716029604,,157
1954,1,7.839121683332118,,157
1954,2,6.856405050837733,,157
1954,3,7.357607433262081,,157
1955,1,7.650590233096999,,157
1955,2,6.826604158679084,,157
1955,3,7.246689572236398,,157
1956,1,6.776936169676451,,157
1956,2,5.554520160438003,,157
1956,3,6.178227243205936,,157
1957,1,7.164222585104407,,157
1957,2,5.892562558063474,,157
1957,3,6.541282446151153,,157
1958,1,5.991981567820437,,157
1958,2,5.256146623438207,,157
1958,3,5.631423957133896,,157
1959,1,5.932344353110741,,157
1959,2,5.116862694342084,,157
1959,3,5.532730467947999,,157
1960,1,5.19645132408797,,157
1960,2,4.231031854574963,,157
1960,3,4.723194798527341,,157
1961,1,4.907925818990355,,157
1961,2,4.191200836104692,,157
1961,3,4.556660759848175,,157
1962,1,4.96762411229823,,157
1962,2,4.310680166908165,,157
1962,3,4.645430850394372,,157
1963,1,4.778548705278607,,157
1963,2,3.852559925033305,,157
1963,3,4.324520024343914,,157
1964,1,4.181238436467449,,157
1964,2,3.693163478903472,,157
1964,3,3.941988084095738,,157
1965,1,4.051768118852217,,157
1965,2,3.214818856301815,,157
1965,3,3.641680729477126,,157
1966,1,3.842608196268027,,157
1966,2,3.125106894424357,,157
1966,3,3.491238132698582,,157
1967,1,3.733021861266783,,157
1967,2,3.095192360034527,,157
1967,3,3.420805429044771,,157
1968,1,3.673249771782516,,157
1968,2,3.125107771706048,,157
1968,3,3.404792824924119,,157
1969,1,3.782825409207491,,157
1969,2,3.025407146438508,,157
1969,3,3.412478167833966,,157
1970,1,3.613471283312464,,157
1970,2,2.756190042229822,,157
1970,3,3.194281485944916,,157
1971,1,3.424120256262708,,157
1971,2,2.94565572844685,,157
1971,3,3.190090112114796,,157
1972,1,3.424128947804528,,157
1972,2,2.556724439441216,,157
1972,3,3.000155419852768,,157
1973,1,3.39422213039664,,157
1973,2,2.666446770107744,,157
1973,3,3.038694637267803,,157
1974,1,3.454022248885136,,157
1974,2,2.546754314516342,,157
1974,3,3.011225099792569,,157
1975,1,3.015433943027945,,157
1975,2,2.40709582602161,,157
1975,3,2.718494772560698,,157
1976,1,2.746235537062991,,157
1976,2,2.287379701701675,,157
1976,3,2.522241577000206,,157
1977,1,2.806051116185038,,157
1977,2,2.307334479034973,,157
1977,3,2.56261892036469,,157
1978,1,2.935689077549264,,157
1978,2,2.097800696189811,,157
1978,3,2.526665602522793,,157
1979,1,2.60659933849583,,157
1979,2,1.868260574247826,,157
1979,3,2.246223381379697,,157
1980,1,2.61657124135295,,157
1980,2,2.107785608966073,,157
1980,3,2.368336516025638,,157
1981,1,2.576675347456425,,157
1981,2,2.057891306709969,,157
1981,3,2.323631688549321,,157
1982,1,2.277405408950162,,157
1982,2,1.808366283682195,,157
