year,sex,value,ageg,lid,aapc,projected2050,pct_decrease2050,pop,tercile
2019,1,8.052924156188965,hgap,203,-.022452734,4.014852,50.144173,211140.7310000001,3
2019,3,5.732743740081787,hgap,199,-.019685227,3.1141374,45.678062,282.349,3
2019,1,6.754030227661133,hgap,199,-.019029006,3.7443206,44.561684,282.349,3
2023,3,3.703683614730835,pnm,199,-.033276029,1.508137,59.280079,282.349,3
2023,2,11.94927841424942,u20m,199,-.029426822,5.3986382,54.820381,282.349,3
2023,2,3.665419528260827,pnm,199,-.035894834,1.3906653,62.05986,282.349,3
2023,1,4.735642555134811,q5_19,199,-.030425813,2.082607,56.022717,282.349,3
2023,3,6.801031064242125,nnm,199,-.024385503,3.5207205,48.232548,282.349,3
2023,2,2.404495482558389,q5_19,199,-.033901773,.96270543,59.962269,282.349,3
2023,1,7.650640793144703,nnm,199,-.024715232,3.9254389,48.691372,282.349,3
2023,3,14.02898970991373,u20m,199,-.028406203,6.5153337,53.558071,282.349,3
2023,1,3.738560946658254,pnm,199,-.031283937,1.6064624,57.029926,282.349,3
2023,3,3.587054868420592,q5_19,199,-.031294636,1.5409149,57.042339,282.349,3
2023,1,16.0424429923296,u20m,199,-.027789956,7.5754223,52.778873,282.349,3
2019,2,4.697456836700439,hgap,199,-.01495991,2.9543068,37.108376,282.349,3
2023,2,5.924083758145571,nnm,199,-.023544623,3.1371703,47.043789,282.349,3
2019,1,17.47160720825195,hgap,99,-.0057057617,14.639136,16.211851,458.9590000000002,3
2023,3,5.267607633597682,q5_19,99,-.0081696324,4.2249026,19.794661,458.9590000000002,3
2022,2,132.7532,math,99,-.024882216,66.14106,50.177425,458.9590000000002,3
2023,1,5.071570165455341,pnm,99,-.0048786518,4.4456534,12.341676,458.9590000000002,3
2023,3,5.007741507142782,nnm,99,.0016146327,5.2308831,-4.4559331,458.9590000000002,3
2023,1,5.905806622434007,q5_19,99,-.0050489106,5.1531878,12.74371,458.9590000000002,3
2022,1,144.03194,math,99,-.017120795,89.179649,38.08342,458.9590000000002,3
2023,2,13.48972506821156,u20m,99,-.0047415658,11.868716,12.016619,458.9590000000002,3
2023,2,4.672364797443151,nnm,99,.0019718285,4.9278593,-5.4682055,458.9590000000002,3
2019,3,16.19786834716797,hgap,99,-.0078860531,12.684896,21.687866,458.9590000000002,3
2022,3,138.50034,math,99,-.020740116,77.490051,44.05064,458.9590000000002,3
2019,2,15.46370124816895,hgap,99,-.0097528761,11.429026,26.091267,458.9590000000002,3
2023,3,14.89581167697906,u20m,99,-.0038205937,13.435817,9.8013783,458.9590000000002,3
2023,1,16.19826257228851,u20m,99,-.0029595834,14.954246,7.6799412,458.9590000000002,3
2023,2,4.577971769063161,q5_19,99,-.011885656,3.3212571,27.451342,458.9590000000002,3
2023,1,5.30895683914423,nnm,99,.0012800577,5.4956503,-3.5165751,458.9590000000002,3
2023,2,4.300467204302549,pnm,99,-.0039772764,3.8625872,10.182149,458.9590000000002,3
2023,3,4.694959614425898,pnm,99,-.0045333048,4.1540771,11.520494,458.9590000000002,3
2023,3,12.29843776673079,nnm,98,-.031302355,5.2820201,57.051292,786.3869999999997,3
2023,1,7.825551529395236,q5_19,98,-.036605678,2.9125845,62.781097,786.3869999999997,3
2019,2,15.20865535736084,hgap,98,-.0077733332,11.951913,21.413744,786.3869999999997,3
2023,1,14.50084149837494,nnm,98,-.03060054,6.3470626,56.229694,786.3869999999997,3
2023,3,6.545356029941551,q5_19,98,-.039991617,2.2232769,66.032761,786.3869999999997,3
2019,1,16.73498916625977,hgap,98,-.0087288916,12.767541,23.707504,786.3869999999997,3
2023,3,29.06845510005951,u20m,98,-.039026365,10.134462,65.135872,786.3869999999997,3
2023,3,10.50221547484398,pnm,98,-.048015878,2.8724277,72.649315,786.3869999999997,3
2023,2,25.52450448274612,u20m,98,-.04084881,8.4716139,66.809875,786.3869999999997,3
2023,2,10.09170897305012,nnm,98,-.03255887,4.1896815,58.483925,786.3869999999997,3
2023,1,10.42376738041639,pnm,98,-.048307702,2.8285964,72.863976,786.3869999999997,3
2019,3,15.81235790252686,hgap,98,-.0083240774,12.215985,22.744062,786.3869999999997,3
2023,2,5.158294750996717,q5_19,98,-.044318415,1.5589443,69.777916,786.3869999999997,3
2023,1,32.40514174103737,u20m,98,-.037464213,11.78448,63.633919,786.3869999999997,3
2023,2,10.48592198640108,pnm,98,-.047574922,2.9023206,72.321739,786.3869999999997,3
2023,3,26.88944526016712,pnm,38,-.048284173,7.3013639,72.846725,2480.243,3
2023,2,26.05965733528137,pnm,38,-.045127787,7.7055292,70.431198,2480.243,3
2023,1,27.8193075209856,pnm,38,-.050852761,7.0477309,74.666046,2480.243,3
2023,3,12.07893905135315,q5_19,38,-.049173653,3.201997,73.491074,2480.243,3
2023,1,13.90506467396457,q5_19,38,-.043383889,4.3097854,69.005646,2480.243,3
2023,1,12.88470719009638,nnm,38,.013781878,18.69305,-45.079357,2480.243,3
2019,3,9.572048187255859,hgap,38,-.002640747,8.8196669,7.8601913,2480.243,3
2023,2,10.22909327676258,q5_19,38,-.056602512,2.2188036,78.308891,2480.243,3
2019,2,8.29921817779541,hgap,38,-.00041931594,8.1920366,1.2914656,2480.243,3
2023,1,53.6896288394928,u20m,38,-.036319498,20.137693,62.492397,2480.243,3
2023,3,49.2461696267128,u20m,38,-.037038423,18.115974,63.213436,2480.243,3
2023,2,44.71302404999733,u20m,38,-.037903916,16.068472,64.063103,2480.243,3
2023,3,11.02877408266068,nnm,38,.015517913,16.768318,-52.041542,2480.243,3
2019,1,10.62615013122559,hgap,38,-.0035401904,9.5216875,10.393817,2480.243,3
2023,2,9.015602059662342,nnm,38,.017613204,14.505286,-60.890934,2480.243,3
2023,3,122.5586012005806,u20m,43,-.038022194,43.903324,64.177689,5152.416999999999,3
2023,1,35.56608408689499,nnm,43,-.023373818,18.921511,46.799004,5152.416999999999,3
2023,1,33.42457562932722,q5_19,43,-.057713673,7.0358768,78.949989,5152.416999999999,3
2023,1,68.17526370286942,pnm,43,-.037818164,24.556862,63.979805,5152.416999999999,3
2023,2,26.88586711883545,nnm,43,-.024439462,13.897865,48.307915,5152.416999999999,3
2023,1,131.3547343015671,u20m,43,-.037523746,47.691841,63.692333,5152.416999999999,3
2019,1,14.77204036712646,hgap,43,-.0019396255,13.909998,5.8356357,5152.416999999999,3
2023,2,62.53273040056229,pnm,43,-.041528899,20.37706,67.413773,5152.416999999999,3
2023,3,31.28896281123161,nnm,43,-.024028441,16.354408,47.731064,5152.416999999999,3
2023,2,113.7850880622864,u20m,43,-.038415652,40.329727,64.556229,5152.416999999999,3
2019,3,12.8767204284668,hgap,43,-.00081392203,12.555885,2.4915903,5152.416999999999,3
2023,2,28.55288868595318,q5_19,43,-.050299075,7.3425274,74.28447,5152.416999999999,3
2023,3,30.98589160903675,q5_19,43,-.054429915,7.1272416,76.998428,5152.416999999999,3
2019,2,10.71025371551514,hgap,43,.0014366884,11.198042,-4.5544038,5152.416999999999,3
2023,3,65.25366753339767,pnm,43,-.039670929,22.357618,65.737373,5152.416999999999,3
2019,3,5.222690105438232,hgap,245,-.016825641,3.1000485,40.642685,39299.09899999999,3
2022,3,83.64553999999998,math,245,.029105298,188.96021,-125.90589,39299.09899999999,3
2023,1,3.316527931019664,nnm,245,-.0083193146,2.6493039,20.118149,39299.09899999999,3
2023,2,6.170632783323526,u20m,245,-.020355929,3.5615339,42.282516,39299.09899999999,3
2023,3,2.374942774549971,q5_19,245,-.010211752,1.8026469,24.09725,39299.09899999999,3
2022,1,77.55681999999996,math,245,.030004047,179.67041,-131.66295,39299.09899999999,3
2023,2,2.633654745295644,nnm,245,-.017286573,1.6514193,37.295528,39299.09899999999,3
2023,1,2.084862673655152,pnm,245,-.017601296,1.2962403,37.826103,39299.09899999999,3
2023,1,2.875606378478279,q5_19,245,-.0060632974,2.4413583,15.101095,39299.09899999999,3
2023,3,7.235532160848379,u20m,245,-.014490006,4.8928442,32.377548,39299.09899999999,3
2019,2,5.631271362304688,hgap,245,-.012098763,3.8700738,31.275311,39299.09899999999,3
2023,2,1.857199263001763,q5_19,245,-.015917782,1.2083907,34.934784,39299.09899999999,3
2023,2,1.692261314019561,pnm,245,-.029559821,.76181656,54.982334,39299.09899999999,3
2019,1,5.032831192016602,hgap,245,-.018140981,2.8679924,43.014332,39299.09899999999,3
2023,3,2.984494669362903,nnm,245,-.012257678,2.1435709,28.17642,39299.09899999999,3
2023,1,8.254569955170155,u20m,245,-.009950107,6.3098636,23.559149,39299.09899999999,3
2022,2,89.88211000000001,math,245,.028527061,199.78796,-122.27779,39299.09899999999,3
2023,3,1.893316395580769,pnm,245,-.022999404,1.0174974,46.258457,39299.09899999999,3
2023,2,2.251818310469389,nnm,191,-.014384524,1.5270777,32.184685,8870.564,3
2023,1,1.357594039291143,pnm,191,-.034212969,.53900188,60.297272,8870.564,3
2023,1,2.049122793823743,q5_19,191,-.020954179,1.1637516,43.207329,8870.564,3
2019,3,5.407715320587158,hgap,191,-.0085781217,4.145009,23.350088,8870.564,3
2023,3,1.662082906826456,q5_19,191,-.019794058,.97397661,41.400238,8870.564,3
2019,2,6.031237602233887,hgap,191,-.001950731,5.6773214,5.868052,8870.564,3
2023,2,4.630007781088352,u20m,191,-.015034472,3.0852349,33.364368,8870.564,3
2023,3,1.245690742507577,pnm,191,-.025542095,.62503576,49.824162,8870.564,3
2022,3,72.60284000000001,math,191,.037975512,210.25444,-189.59534,8870.564,3
2023,3,5.274031311273575,u20m,191,-.02103325,2.9888756,43.328445,8870.564,3
2019,1,5.050478458404541,hgap,191,-.011776276,3.5057988,30.584818,8870.564,3
2022,2,78.12248999999997,math,191,.033077255,197.24391,-152.48032,8870.564,3
2022,1,67.24121000000002,math,191,.044187561,231.72191,-244.61293,8870.564,3
2023,3,2.375229960307479,nnm,191,-.019556561,1.4008331,41.023262,8870.564,3
2023,2,1.252336553926758,q5_19,191,-.017972181,.77086824,38.445602,8870.564,3
2023,1,5.883666221052408,u20m,191,-.025256757,2.9750109,49.436104,8870.564,3
2023,2,1.1326385429129,pnm,191,-.013106317,.79507351,29.803421,8870.564,3
2023,1,2.488201018422842,nnm,191,-.023736544,1.3108467,47.317493,8870.564,3
2019,2,10.94346332550049,hgap,206,-.006550312,8.9323778,18.377048,19658.83400000001,3
2023,3,3.757015654436202,q5_19,206,-.0061843349,3.1792581,15.378098,19658.83400000001,3
2023,1,4.516474016128091,q5_19,206,-.0091429744,3.5284944,21.875021,19658.83400000001,3
2023,1,10.08794270455837,u20m,206,-.033303484,4.1047583,59.310253,19658.83400000001,3
2023,3,3.183765104040504,nnm,206,-.048537076,.85861337,73.031509,19658.83400000001,3
2022,2,177.2243,math,206,.0041322475,198.96304,-12.266232,19658.83400000001,3
2023,2,2.857430605217814,nnm,206,-.049708162,.74662107,73.870895,19658.83400000001,3
2019,1,10.90652179718018,hgap,206,-.010313266,7.9220476,27.364124,19658.83400000001,3
2022,1,160.93754,math,206,.010380816,215.22397,-33.731365,19658.83400000001,3
2023,3,1.862373319454491,pnm,206,-.060237702,.36620343,80.336731,19658.83400000001,3
2023,2,2.966906185577489,q5_19,206,-.0012195007,2.8708072,3.2390311,19658.83400000001,3
2019,3,10.95530128479004,hgap,206,-.0081287529,8.5150242,22.274851,19658.83400000001,3
2023,2,1.607331447303295,pnm,206,-.06995023,.24314898,84.872505,19658.83400000001,3
2023,1,2.107159001752734,pnm,206,-.052502561,.51056945,75.769768,19658.83400000001,3
2022,3,168.89688,math,206,.0066939616,203.71445,-20.614689,19658.83400000001,3
2023,1,3.496956080198288,nnm,206,-.047604922,.96711296,72.344147,19658.83400000001,3
2023,2,7.413842715322971,u20m,206,-.038512662,2.6208718,64.648941,19658.83400000001,3
2023,3,8.778288960456848,u20m,206,-.03549942,3.3662426,61.652634,19658.83400000001,3
2023,1,12.64783926308155,u20m,101,-.054987099,2.8657634,77.341873,1422584.931000001,3
2023,3,11.37309800833464,u20m,101,-.056690939,2.4610679,78.360619,1422584.931000001,3
2023,2,2.416620263829827,nnm,101,-.06665425,.39959857,83.464569,1422584.931000001,3
2023,2,4.186106380075216,pnm,101,-.052094426,1.0255423,75.501282,1422584.931000001,3
2019,3,7.181595325469971,hgap,101,-.039592911,2.1046336,70.694069,1422584.931000001,3
2023,3,4.211774735869533,q5_19,101,-.058767602,.86170602,79.54055,1422584.931000001,3
2019,1,8.121533393859863,hgap,101,-.034334488,2.8014855,65.505463,1422584.931000001,3
2023,3,4.656427074223757,pnm,101,-.048624776,1.252798,73.095299,1422584.931000001,3
2023,1,4.955783701561245,q5_19,101,-.056803726,1.0691402,78.426414,1422584.931000001,3
2023,1,2.670180518180132,nnm,101,-.068841495,.4162063,84.412804,1422584.931000001,3
2019,2,6.897067546844482,hgap,101,-.03951668,2.026032,70.624733,1422584.931000001,3
2023,3,2.547045471146703,nnm,101,-.068034381,.40575963,84.069397,1422584.931000001,3
2023,2,9.91356186568737,u20m,101,-.058958996,2.0178061,79.646004,1422584.931000001,3
2023,2,3.342990700623827,q5_19,101,-.062229335,.62292677,81.36618,1422584.931000001,3
2023,1,5.073732696473598,pnm,101,-.045746285,1.475397,70.920876,1422584.931000001,3
2023,3,28.27010676264763,nnm,48,-.024247579,14.689315,48.03941,31165.65299999999,3
2023,2,76.48012787103653,u20m,48,-.033863407,30.652645,59.920773,31165.65299999999,3
2023,2,35.60786694288254,pnm,48,-.039727319,12.181629,65.789497,31165.65299999999,3
2023,3,40.18209874629974,pnm,48,-.03803217,14.390281,64.187332,31165.65299999999,3
2023,1,31.88328072428703,nnm,48,-.02406689,16.64776,47.785297,31165.65299999999,3
2023,1,22.96319194919894,q5_19,48,-.033001095,9.4202633,58.976681,31165.65299999999,3
2023,1,44.7220541536808,pnm,48,-.036641326,16.629047,62.816898,31165.65299999999,3
2019,2,11.70883083343506,hgap,48,.00076678686,11.990489,-2.4055192,31165.65299999999,3
2023,1,96.41627967357635,u20m,48,-.030747443,42.034641,56.402962,31165.65299999999,3
2019,1,15.54884815216064,hgap,48,-.0040342677,13.720956,11.755805,31165.65299999999,3
2019,3,13.51935291290283,hgap,48,-.0039588157,11.957981,11.549161,31165.65299999999,3
2023,2,24.60939064621925,nnm,48,-.02433659,12.75649,48.164139,31165.65299999999,3
2023,3,20.64520295071681,q5_19,48,-.035458833,7.9255724,61.610588,31165.65299999999,3
2023,3,86.57169342041016,u20m,48,-.032142412,36.347584,58.014469,31165.65299999999,3
2023,2,18.22037463666248,q5_19,48,-.038655624,6.4162807,64.785133,31165.65299999999,3
2023,2,40.82656651735306,pnm,42,-.043582954,12.586102,69.171783,28372.69,3
2023,2,19.12592184345663,q5_19,42,-.045596387,5.5842052,70.802948,28372.69,3
2023,3,21.50188638671558,q5_19,42,-.040063582,7.2894197,66.098694,28372.69,3
2023,1,23.85510632437837,q5_19,42,-.03545567,9.158617,61.607311,28372.69,3
2019,1,11.65504837036133,hgap,42,-.0083447592,8.9984455,22.793581,28372.69,3
2023,1,45.23268342018127,pnm,42,-.043068107,14.139623,68.74025,28372.69,3
2023,2,22.1868958324194,nnm,42,-.026338888,10.895522,50.892086,28372.69,3
2023,3,43.02479699254036,pnm,42,-.043267075,13.377384,68.907738,28372.69,3
2023,1,95.17781436443329,u20m,42,-.034922987,37.070675,61.05114,28372.69,3
2023,3,87.66798675060272,u20m,42,-.036514904,32.709133,62.689762,28372.69,3
2019,3,10.93089485168457,hgap,42,-.0050967881,9.3333378,14.615062,28372.69,3
2023,2,80.04570007324219,u20m,42,-.038495909,28.309805,64.63295,28372.69,3
2019,2,9.95002555847168,hgap,42,-.0013439445,9.5440016,4.0806327,28372.69,3
2023,3,25.70104412734509,nnm,42,-.025657026,12.85576,49.979622,28372.69,3
2023,1,29.15162593126297,nnm,42,-.025282579,14.729924,49.471348,28372.69,3
2023,3,21.65384218096733,nnm,47,-.027569411,10.286258,52.496849,105789.734,3
2023,3,40.40501821340936,q5_19,47,-.026182419,19.926065,50.684181,105789.734,3
2023,2,18.9735684543848,nnm,47,-.028162537,8.869854,53.251526,105789.734,3
2023,2,36.08682895336391,q5_19,47,-.033360641,14.660996,59.372997,105789.734,3
2019,3,14.76479721069336,hgap,47,-.0015977084,14.051327,4.8322401,105789.734,3
2023,1,44.71191098891214,q5_19,47,-.020004155,26.052864,41.731712,105789.734,3
2023,2,48.71939867734909,pnm,47,-.038032621,17.447502,64.187775,105789.734,3
2023,3,110.836498439312,u20m,47,-.029947426,49.376553,55.451,105789.734,3
2023,1,24.29644018411636,nnm,47,-.027176781,11.664578,51.990585,105789.734,3
2019,1,15.18576717376709,hgap,47,-.0034703547,13.636876,10.199623,105789.734,3
2023,2,100.4459485411644,u20m,47,-.03336544,40.802887,59.378265,105789.734,3
2019,2,14.06048488616943,hgap,47,.00032228799,14.201666,-1.0040976,105789.734,3
2023,1,121.05393409729,u20m,47,-.027101859,58.234966,51.893372,105789.734,3
2023,3,52.88849025964737,pnm,47,-.03632747,19.832937,62.500465,105789.734,3
2023,1,57.00372904539108,pnm,47,-.034926891,22.199963,61.055244,105789.734,3
2023,1,16.79745130240917,nnm,46,-.029764008,7.520247,55.229832,6182.890000000001,3
2023,1,16.0627115412727,q5_19,46,-.029781139,7.1879773,55.250538,6182.890000000001,3
2023,3,14.83741402626038,nnm,46,-.029951749,6.6091475,55.456203,6182.890000000001,3
2023,2,49.91248995065689,u20m,46,-.03421,19.818211,60.294086,6182.890000000001,3
2023,1,58.11886489391327,u20m,46,-.032526836,24.149551,58.447998,6182.890000000001,3
2019,1,12.55053424835205,hgap,46,-.0030732539,11.410025,9.0873394,6182.890000000001,3
2023,3,54.05150353908539,u20m,46,-.033281077,22.006731,59.285625,6182.890000000001,3
2019,3,12.17330265045166,hgap,46,-.0019856878,11.446556,5.9700031,6182.890000000001,3
2023,3,14.7647814745161,q5_19,46,-.032331783,6.1674571,58.228592,6182.890000000001,3
2023,2,13.44916622077352,q5_19,46,-.035360716,5.1767516,61.508755,6182.890000000001,3
2023,1,26.38852782547474,pnm,46,-.037442457,9.6021118,63.612553,6182.890000000001,3
2023,2,12.84616813063622,nnm,46,-.030367887,5.6582384,55.95388,6182.890000000001,3
2023,3,25.41515789926052,pnm,46,-.037176471,9.3145809,63.350292,6182.890000000001,3
2023,2,24.42804723978043,pnm,46,-.036889445,9.022459,63.065166,6182.890000000001,3
2019,2,11.58127307891846,hgap,46,-.00065435981,11.348712,2.0080791,6182.890000000001,3
2023,2,3.80992791341439,q5_19,251,-.01187754,2.7646573,27.435444,14.244,3
2019,1,5.459362506866455,hgap,251,-.0096436804,4.0486274,25.840656,14.244,3
2023,1,3.97183746099472,pnm,251,-.037317071,1.4501513,63.489159,14.244,3
2023,1,13.4434262290597,u20m,251,-.02868617,6.1963701,53.907806,14.244,3
2023,2,2.682443242520094,nnm,251,-.03109074,1.158676,56.805199,14.244,3
2019,3,4.513875484466553,hgap,251,-.012163844,3.0958946,31.413824,14.244,3
2023,1,2.918006153777242,nnm,251,-.034952555,1.1356232,61.082218,14.244,3
2023,2,10.28699893504381,u20m,251,-.026780104,4.9919071,51.473629,14.244,3
2023,1,6.610642082100826,q5_19,251,-.020399205,3.8110404,42.349922,14.244,3
2023,3,5.246533523870722,q5_19,251,-.017369306,3.2824705,37.435444,14.244,3
2019,2,3.052641153335571,hgap,251,-.040087469,.88099408,71.139938,14.244,3
2023,3,2.803327050060034,nnm,251,-.033262551,1.1419281,59.265255,14.244,3
2023,3,3.903257194906473,pnm,251,-.037194498,1.4298364,63.368122,14.244,3
2023,3,11.90704666078091,u20m,251,-.027853353,5.6130252,52.859634,14.244,3
2023,2,3.829671768471599,pnm,251,-.037187122,1.4031599,63.360832,14.244,3
2019,1,11.92952537536621,hgap,207,-.016582524,7.134614,40.193649,52321.15200000002,3
2023,1,6.698104087263346,nnm,207,-.035349391,2.5789721,61.496983,52321.15200000002,3
2023,3,19.45896632969379,u20m,207,-.026954312,9.3984194,51.701344,52321.15200000002,3
2022,2,202.19479,math,207,-.0066507733,167.83978,16.991045,52321.15200000002,3
2023,2,5.296109244227409,pnm,207,-.038501974,1.872771,64.638741,52321.15200000002,3
2023,1,23.31630513072014,u20m,207,-.027686067,11.041148,52.646236,52321.15200000002,3
2022,3,197.8966,math,207,-.0030889111,181.49991,8.2854843,52321.15200000002,3
2022,1,193.25164,math,207,.0013642955,200.77672,-3.8939271,52321.15200000002,3
2023,3,6.064342334866524,nnm,207,-.031925257,2.5611186,57.767578,52321.15200000002,3
2023,1,6.499520502984524,pnm,207,-.032118142,2.7306468,57.98695,52321.15200000002,3
2023,2,4.812953325463165,q5_19,207,-.0083531467,3.8411658,20.191086,52321.15200000002,3
2023,2,5.401909817010164,nnm,207,-.027379146,2.5792937,52.25219,52321.15200000002,3
2023,1,10.29767205870802,q5_19,207,-.019948922,6.009232,41.644753,52321.15200000002,3
2019,2,12.39747905731201,hgap,207,-.0094058951,9.2619104,25.291986,52321.15200000002,3
2023,3,7.610601396662142,q5_19,207,-.016385989,4.8896489,35.752136,52321.15200000002,3
2023,2,15.43101202696562,u20m,207,-.025865026,7.6754241,50.25975,52321.15200000002,3
2023,3,5.910731852054596,pnm,207,-.034997266,2.2975502,61.129177,52321.15200000002,3
2019,3,12.20063591003418,hgap,207,-.013011946,8.1508131,33.193539,52321.15200000002,3
2023,1,26.77173539996147,pnm,45,-.036357481,10.031144,62.530842,850.3919999999999,3
2019,1,16.05748176574707,hgap,45,-.0017152493,15.225965,5.1783786,850.3919999999999,3
2023,3,25.93295276165009,pnm,45,-.037773427,9.3523903,63.936268,850.3919999999999,3
2023,2,25.18138475716114,pnm,45,-.039380528,8.6957188,65.467674,850.3919999999999,3
2019,2,13.82229709625244,hgap,45,-.00098580169,13.406279,3.0097637,850.3919999999999,3
2023,1,65.69553911685944,u20m,45,-.031189181,28.301735,56.919853,850.3919999999999,3
2023,2,56.32419884204865,u20m,45,-.035375938,21.670979,61.524567,850.3919999999999,3
2023,2,13.08550359213179,q5_19,45,-.037465535,4.7585149,63.63522,850.3919999999999,3
2023,1,17.28719512296095,q5_19,45,-.026249358,8.5099268,50.773235,850.3919999999999,3
2019,3,14.9978494644165,hgap,45,-.0016134039,14.266174,4.8785338,850.3919999999999,3
2023,2,19.11187544465065,nnm,45,-.030858334,8.3073015,56.533298,850.3919999999999,3
2023,3,15.23744674976357,q5_19,45,-.031028213,6.5929065,56.732208,850.3919999999999,3
2023,1,23.10678549110889,nnm,45,-.031031823,9.9968204,56.736431,850.3919999999999,3
2023,3,61.08067184686661,u20m,45,-.033053704,25.021751,59.034912,850.3919999999999,3
2023,3,21.16857841610909,nnm,45,-.030941024,9.1807623,56.630238,850.3919999999999,3
2023,3,2.683245758947073,q5_19,41,-.061110172,.51533014,80.794525,522.335,3
2023,2,4.42304415628314,nnm,41,-.057925191,.92574912,79.069862,522.335,3
2019,1,7.494579315185547,hgap,41,-.0097849658,5.5336413,26.164751,522.335,3
2023,1,6.223513279110193,pnm,41,-.057356555,1.3227429,78.74604,522.335,3
2023,2,1.905628587531849,q5_19,41,-.049288739,.50359446,73.573318,522.335,3
2019,3,7.072427272796631,hgap,41,-.0091223698,5.3303146,24.632458,522.335,3
2023,2,12.5471381470561,u20m,41,-.056798965,2.7072153,78.423645,522.335,3
2023,1,16.22211188077927,u20m,41,-.05973817,3.2331102,80.069733,522.335,3
2023,3,6.217392161488533,pnm,41,-.058234278,1.290494,79.243805,522.335,3
2023,1,6.681559607386589,nnm,41,-.059032708,1.3572605,79.68647,522.335,3
2023,1,3.402388887204455,q5_19,41,-.067255035,.55354726,83.730629,522.335,3
2023,3,5.599464289844036,nnm,41,-.058390565,1.1573417,79.331207,522.335,3
2023,3,14.4336735829711,u20m,41,-.058461938,2.9775226,79.371002,522.335,3
2023,2,6.266499403864145,pnm,41,-.058757227,1.2824507,79.534813,522.335,3
2019,2,7.262802600860596,hgap,41,-.0026862689,6.6824951,7.9901314,522.335,3
2023,1,4.8029157333076,nnm,208,-.028704684,2.2126629,53.93084,5105.527,3
2019,2,10.00353622436523,hgap,208,-.013573456,6.5676856,34.346359,5105.527,3
2023,2,2.764920630133338,q5_19,208,-.01753195,1.7222805,37.709587,5105.527,3
2023,1,3.27306380495429,pnm,208,-.019101562,1.9542067,40.29427,5105.527,3
2023,2,9.861317463219166,u20m,208,-.020443719,5.6782289,42.419167,5105.527,3
2022,1,188.55886,math,208,.015769696,293.23129,-55.511806,5105.527,3
2023,2,4.196873400360346,nnm,208,-.023539292,2.2228251,47.036167,5105.527,3
2023,3,11.99076045304537,u20m,208,-.017426737,7.4903421,37.532383,5105.527,3
2022,2,203.72264,math,208,.0098149972,268.15881,-31.629364,5105.527,3
2022,3,196.01739,math,208,.012148667,275.43896,-40.517616,5105.527,3
2023,3,4.425801364962623,q5_19,208,-.0063807503,3.7253883,15.825678,5105.527,3
2019,3,9.858999252319336,hgap,208,-.015247677,6.1454177,37.666924,5105.527,3
2023,2,2.931501716375351,pnm,208,-.018878294,1.7608575,39.933262,5105.527,3
2023,1,6.015731490232379,q5_19,208,-.0010411027,5.8489852,2.7718375,5105.527,3
2019,1,9.741020202636719,hgap,208,-.016740095,5.7973619,40.485065,5105.527,3
2023,3,4.506818950176239,nnm,208,-.026379865,2.2107575,50.946388,5105.527,3
2023,1,14.02750238776207,u20m,208,-.015334833,9.2718172,33.90258,5105.527,3
2023,3,3.105767304077744,pnm,208,-.019013088,1.8587559,40.151474,5105.527,3
2019,1,10.22399616241455,hgap,209,-.019181494,5.6412811,44.823128,11019.93200000001,3
2019,3,10.21105766296387,hgap,209,-.013168897,6.788537,33.517788,11019.93200000001,3
2023,1,4.072661769103036,q5_19,209,-.014316715,2.7669497,32.06041,11019.93200000001,3
2023,3,9.314919821918011,u20m,209,-.0075660846,7.5938077,18.47694,11019.93200000001,3
2023,1,3.453044686466455,pnm,209,-.0036246134,3.1311233,9.3228273,11019.93200000001,3
2023,2,2.61096959002316,pnm,209,-.016560351,1.6696135,36.05389,11019.93200000001,3
2023,1,10.76158229261637,u20m,209,-.006336668,9.0692768,15.725433,11019.93200000001,3
2023,3,3.606840090966346,q5_19,209,-.0078332201,2.9192746,19.062822,11019.93200000001,3
2023,2,7.773750927299261,u20m,209,-.0094698053,6.0198846,22.561392,11019.93200000001,3
2019,2,10.22627735137939,hgap,209,-.0066803801,8.3134012,18.705498,11019.93200000001,3
2023,2,2.064785454422235,nnm,209,-.016077854,1.3376633,35.215385,11019.93200000001,3
2023,2,3.117949130493236,q5_19,209,.0017434863,3.2682333,-4.8199687,11019.93200000001,3
2023,3,2.678348682820797,nnm,209,-.0058584828,2.2864981,14.630306,11019.93200000001,3
2023,3,3.058585105463862,pnm,209,-.0087993508,2.4117918,21.146814,11019.93200000001,3
2023,1,3.27453576028347,nnm,209,.0013988357,3.4005754,-3.8490841,11019.93200000001,3
2023,1,19.2822590470314,u20m,210,-.01091059,14.362196,25.51601,185.438,3
2023,1,7.299280997398516,q5_19,210,.0028371417,7.8804002,-7.9613209,185.438,3
2023,3,5.111652709248404,q5_19,210,-.00073282106,5.0115066,1.9591737,185.438,3
2023,3,15.2798555791378,u20m,210,-.014035437,10.46021,31.542482,185.438,3
2023,2,11.09137665480375,u20m,210,-.01955026,6.5424447,41.013229,185.438,3
2023,2,2.831779797713097,q5_19,210,-.010048499,2.1588938,23.761946,185.438,3
2023,2,5.365450488603374,q5_19,205,-.0012425899,5.188426,3.2993402,73.05500000000002,3
2023,3,6.020395085215569,u20m,205,-.032727391,2.488085,58.672398,73.05500000000002,3
2023,1,5.316575989127159,u20m,205,-.045344312,1.5628844,70.603554,73.05500000000002,3
2023,2,6.734334863722324,u20m,205,-.021307997,3.7882462,43.747284,73.05500000000002,3
