year,sex,value,ageg,lid,aapc,projected2050,pct_decrease2050,pop,tercile
2023,2,2.198011614382267,nnm,250,-.012786818,1.5562967,29.195246,26451.126,3
2023,1,4.550089593976736,u20m,250,-.050195239,1.1733648,74.212273,26451.126,3
2023,1,1.591680105775595,pnm,250,-.019560965,.93860936,41.030277,26451.126,3
2019,1,178.7742156982422,hgap,250,.00021855274,179.98955,-.67981392,26451.126,3
2023,3,1.936844317242503,nnm,146,-.016025279,1.2565596,35.123356,9130.435000000003,3
2023,3,1.563677680678666,pnm,146,.0019807459,1.6495799,-5.4936004,9130.435000000003,3
2022,1,496.6009,math,146,-.0039640525,444.4303,10.505539,9130.435000000003,3
2022,3,487.2675,math,146,-.0036815375,439.54065,9.794795,9130.435000000003,3
2023,3,2.048903454585416,q5_19,146,-.011259478,1.5117967,26.214352,9130.435000000003,3
2023,2,1.231758384810155,q5_19,146,-.03213454,.51727021,58.005547,9130.435000000003,3
2023,1,6.68982183560729,u20m,146,-.0073416024,5.4869032,17.981325,9130.435000000003,3
2019,3,172.931884765625,hgap,146,.00015157161,173.74635,-.47097641,9130.435000000003,3
2022,2,477.54532,math,146,-.0034811741,433.19421,9.2873087,9130.435000000003,3
2023,1,2.824369891798795,q5_19,146,-.0011114127,2.7408748,2.956239,9130.435000000003,3
2019,1,178.5244140625,hgap,146,.00013151631,179.25374,-.40852919,9130.435000000003,3
2023,2,1.387933851219714,pnm,146,.0094498405,1.7913363,-29.064962,9130.435000000003,3
2023,2,1.712143886834383,nnm,146,-.013108483,1.2017962,29.807526,9130.435000000003,3
2023,1,1.733250333927572,pnm,146,-.0030462381,1.5963982,7.8956914,9130.435000000003,3
2019,2,166.9267120361328,hgap,146,.000052208798,167.1971,-.16197872,9130.435000000003,3
2023,2,4.325644113123417,u20m,146,-.012577319,3.0801351,28.793608,9130.435000000003,3
2023,3,5.53923100233078,u20m,146,-.0094361249,4.293406,22.490938,9130.435000000003,3
2023,1,2.146870829164982,nnm,146,-.018132629,1.315781,38.711681,9130.435000000003,3
2023,2,4.454367281625071,q5_19,95,-.0099951141,3.4008212,23.651979,10318.211,3
2023,1,25.51566809415817,u20m,95,-.046361409,7.2975206,71.399841,10318.211,3
2023,2,7.44185782968998,nnm,95,-.05328802,1.7653412,76.278221,10318.211,3
2023,2,8.369154296815395,pnm,95,-.061410375,1.5943605,80.949562,10318.211,3
2023,3,8.847085759043694,pnm,95,-.061800428,1.6677519,81.149139,10318.211,3
2023,3,8.719856850802898,nnm,95,-.052679192,2.1027892,75.885048,10318.211,3
2023,1,9.883004240691662,nnm,95,-.051971924,2.4292307,75.42012,10318.211,3
2023,1,6.594934616299453,q5_19,95,-.0097250165,5.0719552,23.09317,10318.211,3
2019,2,161.3748779296875,hgap,95,.00056206033,164.21129,-1.7576531,10318.211,3
2019,3,167.82421875,hgap,95,.00083220046,172.21011,-2.6133862,10318.211,3
2023,3,5.58279052509425,q5_19,95,-.0092767924,4.3458238,22.156782,10318.211,3
2023,3,22.97494560480118,u20m,95,-.047309957,6.4047217,72.123016,10318.211,3
2023,2,20.13294771313667,u20m,95,-.048608039,5.4191589,73.08313,10318.211,3
2019,1,174.0023956298828,hgap,95,.00081306219,178.44385,-2.5525234,10318.211,3
2023,1,9.254803881049156,pnm,95,-.062020082,1.7342942,81.260605,10318.211,3
2023,2,29.2445607483387,pnm,40,-.05158966,7.2628536,75.165115,13689.456,3
2023,1,94.6524515748024,u20m,40,-.033905167,37.893223,59.965935,13689.456,3
2023,1,20.00963129103184,nnm,40,-.034803767,7.8186512,60.92556,13689.456,3
2023,1,33.61836820840836,pnm,40,-.049221609,8.9003372,73.525375,13689.456,3
2023,1,44.02869413511723,q5_19,40,-.023381637,23.418758,46.810238,13689.456,3
2023,3,31.44979849457741,pnm,40,-.050306335,8.0858984,74.289505,13689.456,3
2019,3,161.2122955322266,hgap,40,.00016599338,162.04401,-.51591027,13689.456,3
2023,3,86.47709339857101,u20m,40,-.037605543,31.328552,63.772427,13689.456,3
2023,2,78.14179360866547,u20m,40,-.042019937,25.128099,67.842949,13689.456,3
2019,1,167.3366851806641,hgap,40,.00020458466,168.40132,-.63622403,13689.456,3
2023,2,15.69005474448204,nnm,40,-.034799851,6.1314483,60.921436,13689.456,3
2019,2,155.0750885009766,hgap,40,.0001034974,155.57344,-.32136178,13689.456,3
2023,3,17.87131279706955,nnm,40,-.034758337,6.9916854,60.877605,13689.456,3
2023,2,35.23304095155522,q5_19,40,-.039909463,11.994267,65.957336,13689.456,3
2023,3,39.65139638635961,q5_19,40,-.031016823,17.16156,56.718903,13689.456,3
2023,2,1.490807975642383,pnm,148,-.018022086,.91642219,38.528488,11712.894,3
2023,2,1.3628529835783,q5_19,148,-.019037601,.81510776,40.191071,11712.894,3
2019,2,163.4017333984375,hgap,148,-.0012203387,157.33563,3.7123847,11712.894,3
2019,1,179.0933227539063,hgap,148,-.00077190058,174.85867,2.3644934,11712.894,3
2023,3,5.661728326231241,u20m,148,-.012618085,4.0270772,28.871946,11712.894,3
2022,3,489.48682,math,148,-.0049894848,425.6647,13.038577,11712.894,3
2023,2,4.816990345716476,u20m,148,-.011830887,3.4998333,27.343983,11712.894,3
2023,1,1.871236367151141,pnm,148,-.019992262,1.0906876,41.712994,11712.894,3
2023,3,2.196561312302947,nnm,148,-.0022373281,2.0678,5.8619475,11712.894,3
2022,1,493.37115,math,148,-.0052723298,425.65811,13.724564,11712.894,3
2019,3,171.4592132568359,hgap,148,-.00093905261,166.53987,2.8691034,11712.894,3
2023,1,6.466556340456009,u20m,148,-.013177725,4.5305581,29.938627,11712.894,3
2023,1,2.195685816414827,q5_19,148,-.01791838,1.3535058,38.356125,11712.894,3
2023,3,1.686413190327585,pnm,148,-.019099416,1.0069437,40.290806,11712.894,3
2022,2,485.7286,math,148,-.0046669492,426.22845,12.249669,11712.894,3
2023,1,2.413548761978745,nnm,148,-.0028635149,2.2339766,7.4401712,11712.894,3
2023,3,1.78939979115933,q5_19,148,-.018329343,1.0908836,39.036339,11712.894,3
2023,2,1.970981480553746,nnm,148,-.0013563812,1.9001054,3.5959811,11712.894,3
2023,3,52.03790590167046,pnm,37,-.029470291,23.482948,54.873379,14111.03700000001,3
2023,2,50.29740929603577,pnm,37,-.030462611,22.097469,56.066387,14111.03700000001,3
2023,2,43.28354868939832,q5_19,37,-.01117487,32.01009,26.045597,14111.03700000001,3
2019,3,163.5046844482422,hgap,37,.000079197467,163.9066,-.24581344,14111.03700000001,3
2023,3,119.6634620428085,u20m,37,-.018595351,72.429153,39.472626,14111.03700000001,3
2023,1,45.77332663163924,q5_19,37,-.0008798468,44.698757,2.3475888,14111.03700000001,3
2019,2,158.4004211425781,hgap,37,-.00011707893,157.82655,.36228931,14111.03700000001,3
2023,2,23.56493100523949,nnm,37,-.020393014,13.587473,42.340282,14111.03700000001,3
2023,3,28.0382577329874,nnm,37,-.01976683,16.442436,41.35714,14111.03700000001,3
2023,1,32.47058391571045,nnm,37,-.019249827,19.309347,40.532799,14111.03700000001,3
2019,1,168.4402923583984,hgap,37,.00022290625,169.60826,-.69340223,14111.03700000001,3
2023,3,44.54863532310993,q5_19,37,-.0059342128,37.95335,14.804686,14111.03700000001,3
2023,2,112.8149107098579,u20m,37,-.020822421,64.298943,43.004925,14111.03700000001,3
2023,1,53.63286286592484,pnm,37,-.028655916,24.740765,53.87014,14111.03700000001,3
2023,1,126.2737512588501,u20m,37,-.016665608,80.518005,36.235359,14111.03700000001,3
2023,2,14.77461494505405,u20m,202,-.0041774386,13.198717,10.666253,29.91999999999999,3
2023,2,2.97059489405016,q5_19,202,-.0043150908,2.6438992,10.997652,29.91999999999999,3
2023,1,4.354272012411453,q5_19,202,-.025782147,2.1706777,50.148323,29.91999999999999,3
2023,3,16.3683146238327,u20m,202,-.017040687,10.332031,36.877853,29.91999999999999,3
2023,3,3.68251747610937,q5_19,202,-.017695978,2.2837188,37.984848,29.91999999999999,3
2023,1,17.88255013525486,u20m,202,-.026049724,8.8505783,50.507179,29.91999999999999,3
2023,3,107.9581454396248,u20m,39,-.029495157,48.685165,54.903667,23025.778,3
2019,1,171.8936309814453,hgap,39,.00059234741,175.07924,-1.8532437,23025.778,3
2023,3,33.39025391335804,q5_19,39,-.019949475,19.484674,41.645622,23025.778,3
2023,1,49.94599893689156,pnm,39,-.040589426,16.693642,66.576622,23025.778,3
2023,1,113.7642934918404,u20m,39,-.027764373,53.7579,52.746246,23025.778,3
2023,1,35.13487278655625,q5_19,39,-.015735894,22.973125,34.614464,23025.778,3
2019,3,166.6722869873047,hgap,39,.00029595979,168.2085,-.9216944,23025.778,3
2019,2,161.3260498046875,hgap,39,-.000028106278,161.18555,.087092526,23025.778,3
2023,2,26.43176540732384,nnm,39,-.024781037,13.537702,48.782455,23025.778,3
2023,2,47.47558385133743,pnm,39,-.041691989,15.402531,67.556946,23025.778,3
2023,3,29.89377826452255,nnm,39,-.023929078,15.667136,47.590645,23025.778,3
2023,2,101.9525304436684,u20m,39,-.031481069,43.576519,57.25803,23025.778,3
2023,3,48.70596528053284,pnm,39,-.041115947,16.049393,67.048401,23025.778,3
2023,2,31.5955338850944,q5_19,39,-.02456899,16.275372,48.48838,23025.778,3
2023,1,33.20511803030968,nnm,39,-.023294818,17.703175,46.685402,23025.778,3
2023,3,10.33305376768112,pnm,97,-.054129612,2.3961141,76.811172,171466.986,3
2019,3,158.4930267333984,hgap,97,.00071868312,162.06375,-2.2529221,171466.986,3
2023,2,14.8620530962944,nnm,97,-.039381564,5.1320696,65.468636,171466.986,3
2023,3,38.94295915961266,u20m,97,-.040185161,13.158905,66.209793,171466.986,3
2023,1,11.93132064979108,q5_19,97,-.026374962,5.853519,50.939892,171466.986,3
2023,2,11.41160040808964,q5_19,97,-.040576007,3.8155248,66.564507,171466.986,3
2019,2,152.3776092529297,hgap,97,.00049231667,154.72101,-1.5378894,171466.986,3
2019,1,165.0814819335938,hgap,97,.0012775483,171.75056,-4.0398731,171466.986,3
2023,1,41.15033894777298,u20m,97,-.037105735,15.11031,63.280231,171466.986,3
2023,1,19.8105126619339,nnm,97,-.035855126,7.524199,62.019161,171466.986,3
2023,1,9.958622977137566,pnm,97,-.053050198,2.3775806,76.125404,171466.986,3
2023,2,36.60044446587563,u20m,97,-.043848444,11.202673,69.391975,171466.986,3
2023,3,17.41491444408894,nnm,97,-.037262324,6.3677378,63.435146,171466.986,3
2023,3,11.69741554743275,q5_19,97,-.033267353,4.7642941,59.270542,171466.986,3
2023,2,10.77773328870535,pnm,97,-.05504211,2.4384079,77.375504,171466.986,3
2022,1,414.66373,math,150,-.0053725825,356.75012,13.966403,6795.805000000002,3
2023,2,2.244933508336544,nnm,150,-.0503483,.57652986,74.318619,6795.805000000002,3
2023,1,3.179136430844665,pnm,150,-.052333169,.77384329,75.658691,6795.805000000002,3
2019,3,169.4795684814453,hgap,150,.00066378014,173.00311,-2.0790379,6795.805000000002,3
2023,3,3.174213692545891,pnm,150,-.040293377,1.0694439,66.30838,6795.805000000002,3
2022,3,417.3039,math,150,-.005008826,362.69693,13.08566,6795.805000000002,3
2022,2,420.32513,math,150,-.00457749,369.76172,12.029595,6795.805000000002,3
2023,2,8.164548315107822,u20m,150,-.02757,3.8783562,52.497601,6795.805000000002,3
2023,2,3.16666136495769,pnm,150,-.025712952,1.581586,50.055096,6795.805000000002,3
2019,1,174.1662902832031,hgap,150,.00070411019,178.00969,-2.2067411,6795.805000000002,3
2023,2,2.775059951956149,q5_19,150,-.007310648,2.2779703,17.912754,6795.805000000002,3
2023,1,4.740825741103238,q5_19,150,-.0095584914,3.6624491,22.746599,6795.805000000002,3
2023,3,9.417968802154064,u20m,150,-.033778559,3.7833064,59.82885,6795.805000000002,3
2019,2,164.5764007568359,hgap,150,.00063995406,167.87396,-2.0036662,6795.805000000002,3
2023,3,2.486217301338911,nnm,150,-.056617953,.53906327,78.317932,6795.805000000002,3
2023,1,2.715135226026177,nnm,150,-.061288763,.51894629,80.886909,6795.805000000002,3
2023,1,10.5985626578331,u20m,150,-.038090691,3.7896349,64.243881,6795.805000000002,3
2023,3,3.786835339631311,q5_19,150,-.0087255966,2.9919925,20.989634,6795.805000000002,3
2023,2,3.125092014670372,nnm,96,-.0059979758,2.6578522,14.951235,1569.675,3
2023,3,3.232357790693641,nnm,96,-.01003191,2.4653907,23.727791,1569.675,3
2023,3,3.11159947887063,pnm,96,-.035322435,1.1989319,61.468952,1569.675,3
2023,1,11.50827575474977,u20m,96,-.017681569,7.1396523,37.960712,1569.675,3
2023,2,3.039608476683497,pnm,96,-.037605021,1.1011919,63.771915,1569.675,3
2023,1,3.18379863165319,pnm,96,-.032890391,1.3100096,58.853882,1569.675,3
2023,2,2.458322569769633,q5_19,96,-.031033088,1.0635219,56.737904,1569.675,3
2023,2,8.598392829298973,u20m,96,-.025155693,4.3595619,49.297943,1569.675,3
2023,3,10.08879113942385,u20m,96,-.020953352,5.7298222,43.206059,1569.675,3
2023,3,3.778826348845965,q5_19,96,-.017219916,2.3737612,37.182583,1569.675,3
2019,1,172.7639312744141,hgap,96,.001191981,179.26721,-3.7642584,1569.675,3
2023,1,3.332806983962655,nnm,96,-.013827801,2.2943838,31.157616,1569.675,3
2019,2,158.2908325195313,hgap,96,.000789196,162.2112,-2.4766843,1569.675,3
2023,1,5.035038624551902,q5_19,96,-.0096645355,3.8786173,22.967478,1569.675,3
2019,3,166.2357482910156,hgap,96,.0010507142,171.73955,-3.3108399,1569.675,3
2023,1,9.370543989440151,q5_19,198,-.0061735976,7.9318318,15.35356,399.4519999999999,3
2023,3,7.293540984392166,nnm,198,-.0086146044,5.7799487,20.752502,399.4519999999999,3
2023,2,5.108722951263189,pnm,198,-.019511774,3.0166037,40.951904,399.4519999999999,3
2023,2,6.658778991550207,nnm,198,-.0084533151,5.2999458,20.406641,399.4519999999999,3
2023,3,19.14113014936447,u20m,198,-.013215155,13.396993,30.009396,399.4519999999999,3
2023,3,5.439194850623608,pnm,198,-.019369645,3.2240896,40.724873,399.4519999999999,3
2023,1,5.760936997830868,pnm,198,-.019232119,3.4275062,40.504364,399.4519999999999,3
2019,2,163.4605102539063,hgap,198,.00052065059,166.12019,-1.6271106,399.4519999999999,3
2023,2,3.657499524099661,q5_19,198,-.029577622,1.6457298,55.003963,399.4519999999999,3
2019,3,168.9118347167969,hgap,198,.00076284329,172.95389,-2.3929958,399.4519999999999,3
2023,1,7.911269553005695,nnm,198,-.0087697897,6.243269,21.083855,399.4519999999999,3
2023,2,15.34806843847036,u20m,198,-.017377447,9.6003408,37.449192,399.4519999999999,3
2023,1,22.86948449909687,u20m,198,-.010379914,17.279932,24.441095,399.4519999999999,3
2023,3,6.530962692499975,q5_19,198,-.013227272,4.5695648,30.032293,399.4519999999999,3
2019,1,174.3971252441406,hgap,198,.0010032404,179.90617,-3.15891,399.4519999999999,3
2019,2,167.4703979492188,hgap,149,.00031472647,169.11232,-.98042518,3185.072999999999,3
2023,3,1.561888726428151,pnm,149,-.050702732,.39729428,74.563217,3185.072999999999,3
2023,3,1.931409693503472,q5_19,149,-.020062571,1.1236258,41.823544,3185.072999999999,3
2023,1,1.587614766322076,pnm,149,-.055859599,.35134858,77.869408,3185.072999999999,3
2023,3,7.873237133026123,u20m,149,-.011613866,5.7539978,26.917002,3185.072999999999,3
2018,3,406.3844,math,149,,,,3185.072999999999,3
2023,2,1.535712042823434,pnm,149,-.044559259,.4611159,69.973808,3185.072999999999,3
2023,2,3.890219144523144,nnm,149,.01187911,5.3612733,-37.814171,3185.072999999999,3
2018,1,407.64792,math,149,,,,3185.072999999999,3
2018,2,405.0571,math,149,,,,3185.072999999999,3
2023,2,1.072312260586128,q5_19,149,-.011310418,.79012513,26.315762,3185.072999999999,3
2023,1,2.726239035657829,q5_19,149,-.023140335,1.4595585,46.462563,3185.072999999999,3
2023,1,9.161517955362797,u20m,149,-.01383298,6.3061252,31.167246,3185.072999999999,3
2023,1,4.872992634773254,nnm,149,.011454462,6.6391153,-36.24308,3185.072999999999,3
2023,2,6.48645730689168,u20m,149,-.0081578027,5.2041473,19.769033,3185.072999999999,3
2019,3,175.2757568359375,hgap,149,.00047562752,177.87924,-1.4853652,3185.072999999999,3
2019,1,182.4739685058594,hgap,149,.00052178715,185.44955,-1.6306907,3185.072999999999,3
2023,3,4.398306366056204,nnm,149,.011652085,6.0244479,-36.971992,3185.072999999999,3
2023,1,2.060046962218731,q5_19,232,-.038924538,.72019464,65.039894,11.11199999999999,3
2023,3,7.771792355924845,u20m,232,-.021455379,4.3544817,43.970688,11.11199999999999,3
2023,1,8.614937774837017,u20m,232,-.0374058,3.1378598,63.576523,11.11199999999999,3
2023,2,6.905016489326954,u20m,232,.0048906459,7.8797455,-14.116244,11.11199999999999,3
2023,2,1.313467897241294,q5_19,232,.0052573602,1.5137948,-15.251753,11.11199999999999,3
2023,3,1.691004028076537,q5_19,232,-.025172016,.85699606,49.320282,11.11199999999999,3
2023,1,1.228163833729923,nnm,147,-.063548207,.22084783,82.018051,9115.680999999999,3
2023,2,1.222396269440651,pnm,147,-.064705655,.21304762,82.571312,9115.680999999999,3
2023,1,3.680792684628398,q5_19,147,-.041110914,1.2130446,67.04393,9115.680999999999,3
2023,2,.9056110284291208,nnm,147,-.062993944,.16530189,81.746925,9115.680999999999,3
2023,3,1.349465921521187,pnm,147,-.066368714,.22486693,83.336601,9115.680999999999,3
2018,2,468.60886,math,147,,,,9115.680999999999,3
2023,2,2.123132465006505,q5_19,147,-.026632104,1.0344044,51.279327,9115.680999999999,3
2019,2,166.9286193847656,hgap,147,.00032045378,168.59517,-.99836069,9115.680999999999,3
2023,1,6.366134621202946,u20m,147,-.052153669,1.5571284,75.540443,9115.680999999999,3
2018,1,474.87045,math,147,,,,9115.680999999999,3
2018,3,471.86514,math,147,,,,9115.680999999999,3
2019,3,172.9671478271484,hgap,147,.00053274381,175.84743,-1.6652176,9115.680999999999,3
2023,2,4.245517309755087,u20m,147,-.04697087,1.1944073,71.866623,9115.680999999999,3
2023,1,1.468902919441462,pnm,147,-.067637041,.23652905,83.897568,9115.680999999999,3
2019,1,178.6913146972656,hgap,147,.00074189744,182.84863,-2.3265362,9115.680999999999,3
2023,3,2.923758330898307,q5_19,147,-.036283866,1.0976872,62.456295,9115.680999999999,3
2023,3,1.071099657565355,nnm,147,-.063370407,.19353147,81.931519,9115.680999999999,3
2023,3,5.335805471986532,u20m,147,-.050224293,1.374904,74.232491,9115.680999999999,3
2023,2,3.024958695890367,q5_19,200,-.042730492,.95425355,68.453995,411.1149999999997,3
2023,3,5.414846818894148,nnm,200,-.047515295,1.5011501,72.277145,411.1149999999997,3
2023,2,4.298681393265724,pnm,200,-.049234848,1.137653,73.534836,411.1149999999997,3
2019,1,170.5235443115234,hgap,200,.00089374639,175.31415,-2.8093503,411.1149999999997,3
2023,2,5.074338521808386,nnm,200,-.049155079,1.3458275,73.477776,411.1149999999997,3
2023,3,4.396840233497401,q5_19,200,-.036229923,1.6531429,62.401569,411.1149999999997,3
2023,1,16.99157059192657,u20m,200,-.04397684,5.1827855,69.497902,411.1149999999997,3
2023,1,5.723465234041214,nnm,200,-.045896869,1.6575805,71.038864,411.1149999999997,3
2019,3,164.3925323486328,hgap,200,.00075548061,168.28802,-2.3696287,411.1149999999997,3
2023,2,12.3478788882494,u20m,200,-.047409199,3.4330051,72.197617,411.1149999999997,3
2023,1,5.718648138366533,q5_19,200,-.033252019,2.3301389,59.253677,411.1149999999997,3
2019,2,158.1200714111328,hgap,200,.00045056472,160.34412,-1.4065543,411.1149999999997,3
2023,1,5.64661156386137,pnm,200,-.052861616,1.3549873,76.003532,411.1149999999997,3
2023,3,4.981603473424911,pnm,200,-.051247243,1.2486665,74.934448,411.1149999999997,3
2023,3,14.72072303295135,u20m,200,-.045325518,4.329566,70.588631,411.1149999999997,3
2023,3,2.462297189818607,q5_19,244,-.017663809,1.5283242,37.930958,64.721,3
2023,2,.5402069073170424,pnm,244,-.05859302,.11104558,79.443878,64.721,3
2019,3,172.8127136230469,hgap,244,.00043414222,175.15422,-1.3549391,64.721,3
2023,3,4.808081313967705,u20m,244,-.03753496,1.7451738,63.703323,64.721,3
2023,3,.8782995282672346,pnm,244,-.060121771,.17324381,80.275085,64.721,3
2019,2,166.1100616455078,hgap,244,.00042331064,168.30423,-1.3209122,64.721,3
2023,1,2.914648226530203,q5_19,244,-.037627976,1.055267,63.794361,64.721,3
2023,1,2.134725218638778,nnm,244,-.051659975,.52915102,75.212219,64.721,3
2023,1,6.235552951693535,u20m,244,-.047099445,1.7481922,71.964119,64.721,3
2023,2,3.291466971859336,u20m,244,-.015360885,2.1740448,33.949062,64.721,3
2023,2,1.960561951065753,q5_19,244,.024672719,3.8167319,-94.675407,64.721,3
2023,2,.7937413756735623,nnm,244,-.052392256,.192899,75.697502,64.721,3
2019,1,179.7190856933594,hgap,244,.00085917709,184.57013,-2.6992369,64.721,3
2023,3,1.474570017307997,nnm,244,-.051737431,.36474961,75.264,64.721,3
2023,1,1.198445213958621,pnm,244,-.060488801,.23406121,80.469597,64.721,3
2023,3,17.68681220710278,nnm,201,-.024090044,9.2293453,47.817928,12244.161,3
2019,3,161.9183959960938,hgap,201,.00090130389,166.50626,-2.8334396,12244.161,3
2023,1,64.32349979877472,u20m,201,-.019943925,37.541203,41.636879,12244.161,3
2023,1,25.30335821211338,pnm,201,-.027756108,11.959455,52.735699,12244.161,3
2023,3,24.13967065513134,pnm,201,-.03134013,10.357108,57.095074,12244.161,3
2023,1,21.00046906002129,q5_19,201,-.0092617264,16.354092,22.125113,12244.161,3
2023,2,22.90726080536842,pnm,201,-.035406176,8.8064747,61.555969,12244.161,3
2023,3,57.79745057225227,u20m,201,-.02340026,30.726873,46.836975,12244.161,3
2023,2,13.07009660979574,q5_19,201,-.016742103,8.316905,36.36692,12244.161,3
2023,1,19.4409154355526,nnm,201,-.021901546,10.76218,44.641598,12244.161,3
2019,2,155.5752258300781,hgap,201,.00088536087,159.90431,-2.7826321,12244.161,3
2019,1,168.1020050048828,hgap,201,.00093165215,173.02779,-2.9302335,12244.161,3
2023,3,17.1061060074531,q5_19,201,-.012104413,12.337166,27.878584,12244.161,3
2023,2,15.89497923851013,nnm,201,-.026690884,7.7318602,51.35659,12244.161,3
2023,2,51.00583657622337,u20m,201,-.027806461,24.0748,52.799911,12244.161,3
2023,1,9.140814654529095,nnm,203,-.017304737,5.728889,37.326275,211140.7310000001,3
2023,3,6.918900894523738,q5_19,203,-.029382927,3.1296396,54.766808,211140.7310000001,3
2022,2,374.64868,math,203,-.0015462647,358.77423,4.2371559,211140.7310000001,3
2019,3,169.1692047119141,hgap,203,.0010385882,174.70444,-3.2720096,211140.7310000001,3
2023,2,3.69235164077053,q5_19,203,-.026683627,1.7964376,51.347061,211140.7310000001,3
2023,3,20.59381455183029,u20m,203,-.023306137,10.976153,46.701698,211140.7310000001,3
2019,1,175.7294769287109,hgap,203,.001160283,182.1653,-3.6623461,211140.7310000001,3
2023,2,5.25478832423687,pnm,203,-.021809842,2.9161785,44.50436,211140.7310000001,3
2023,2,6.990581285208464,nnm,203,-.01899844,4.1854148,40.1278,211140.7310000001,3
2023,2,15.85590839385986,u20m,203,-.021621207,8.8442688,44.220989,211140.7310000001,3
2023,1,25.13309940695763,u20m,203,-.024358604,13.020218,48.194939,211140.7310000001,3
2022,3,378.69138,math,203,-.0025594686,352.50204,6.9157462,211140.7310000001,3
2023,3,8.085830137133598,nnm,203,-.018059336,4.9654856,38.590282,211140.7310000001,3
2023,1,10.02152873819073,q5_19,203,-.030460328,4.403091,56.063679,211140.7310000001,3
2023,3,5.730695556849241,pnm,203,-.023618981,3.0286727,47.149998,211140.7310000001,3
2022,1,382.76984,math,203,-.0036920335,345.17685,9.8213043,211140.7310000001,3
2023,1,6.180223077535629,pnm,203,-.025160955,3.1330552,49.305145,211140.7310000001,3
2019,2,162.4109649658203,hgap,203,.0008782635,166.89354,-2.7600195,211140.7310000001,3
2023,3,14.02898970991373,u20m,199,-.028406203,6.5153337,53.558071,282.349,3
2023,2,2.404495482558389,q5_19,199,-.033901773,.96270543,59.962269,282.349,3
2023,2,11.94927841424942,u20m,199,-.029426822,5.3986382,54.820381,282.349,3
2019,2,165.6637573242188,hgap,199,.00045861912,168.03586,-1.4318768,282.349,3
2019,1,177.0283660888672,hgap,199,.0008028883,181.48981,-2.5201843,282.349,3
2019,3,171.4734497070313,hgap,199,.00073002337,175.39825,-2.2888701,282.349,3
2023,2,3.665419528260827,pnm,199,-.035894834,1.3906653,62.05986,282.349,3
2023,2,5.924083758145571,nnm,199,-.023544623,3.1371703,47.043789,282.349,3
2023,1,4.735642555134811,q5_19,199,-.030425813,2.082607,56.022717,282.349,3
2023,3,3.587054868420592,q5_19,199,-.031294636,1.5409149,57.042339,282.349,3
2023,3,6.801031064242125,nnm,199,-.024385503,3.5207205,48.232548,282.349,3
2023,1,3.738560946658254,pnm,199,-.031283937,1.6064624,57.029926,282.349,3
2023,3,3.703683614730835,pnm,199,-.033276029,1.508137,59.280079,282.349,3
2023,1,7.650640793144703,nnm,199,-.024715232,3.9254389,48.691372,282.349,3
2023,1,16.0424429923296,u20m,199,-.027789956,7.5754223,52.778873,282.349,3
2023,3,14.89581167697906,u20m,99,-.0038205937,13.435817,9.8013783,458.9590000000001,3
2019,2,154.8975067138672,hgap,99,.0010279756,159.91316,-3.2380478,458.9590000000001,3
2022,3,442.0931,math,99,.0068681436,535.83618,-21.204376,458.9590000000001,3
2023,2,4.672364797443151,nnm,99,.0019718285,4.9278593,-5.4682055,458.9590000000001,3
2023,2,4.300467204302549,pnm,99,-.0039772764,3.8625872,10.182149,458.9590000000001,3
2023,1,5.071570165455341,pnm,99,-.0048786518,4.4456534,12.341676,458.9590000000001,3
2022,1,436.5615,math,99,.0059159086,515.21008,-18.015465,458.9590000000001,3
2019,3,161.0083312988281,hgap,99,.00082891219,165.19926,-2.6029294,458.9590000000001,3
2022,2,447.84024,math,99,.0078782104,558.37256,-24.681194,458.9590000000001,3
2019,1,166.310791015625,hgap,99,.00061875483,169.53166,-1.9366578,458.9590000000001,3
2023,2,4.577971769063161,q5_19,99,-.011885656,3.3212571,27.451342,458.9590000000001,3
2023,1,16.19826257228851,u20m,99,-.0029595834,14.954246,7.6799412,458.9590000000001,3
2023,1,5.905806622434007,q5_19,99,-.0050489106,5.1531878,12.74371,458.9590000000001,3
2023,3,5.267607633597682,q5_19,99,-.0081696324,4.2249026,19.794661,458.9590000000001,3
2023,2,13.48972506821156,u20m,99,-.0047415658,11.868716,12.016619,458.9590000000001,3
2023,1,5.30895683914423,nnm,99,.0012800577,5.4956503,-3.5165751,458.9590000000001,3
2023,3,4.694959614425898,pnm,99,-.0045333048,4.1540771,11.520494,458.9590000000001,3
2023,3,5.007741507142782,nnm,99,.0016146327,5.2308831,-4.4559331,458.9590000000001,3
2023,3,12.29843776673079,nnm,98,-.031302355,5.2820201,57.051292,786.3869999999996,3
2023,2,10.09170897305012,nnm,98,-.03255887,4.1896815,58.483925,786.3869999999996,3
2023,3,6.545356029941551,q5_19,98,-.039991617,2.2232769,66.032761,786.3869999999996,3
2019,2,155.1525573730469,hgap,98,.00079552794,159.0264,-2.4967945,786.3869999999996,3
2023,1,7.825551529395236,q5_19,98,-.036605678,2.9125845,62.781097,786.3869999999996,3
2023,2,25.52450448274612,u20m,98,-.04084881,8.4716139,66.809875,786.3869999999996,3
2023,1,10.42376738041639,pnm,98,-.048307702,2.8285964,72.863976,786.3869999999996,3
2023,3,10.50221547484398,pnm,98,-.048015878,2.8724277,72.649315,786.3869999999996,3
2023,2,10.48592198640108,pnm,98,-.047574922,2.9023206,72.321739,786.3869999999996,3
