year,sex,value,note,lid
1985,3,16.77483043201977,,374
1986,1,20.26569978569182,,374
1986,2,15.31896450601955,,374
1986,3,17.86883420111351,,374
1987,1,20.84921163842901,,374
1987,2,14.68946978364471,,374
1987,3,17.81741835470874,,374
1988,1,21.48641617653691,,374
1988,2,13.82108418531725,,374
1988,3,17.73347917575152,,374
1989,1,16.89869982114012,,374
1989,2,14.41853874252907,,374
1989,3,15.68872035123914,,374
1990,1,20.32794224984469,,374
1990,2,14.09956181354899,,374
1990,3,17.27691967991485,,374
1991,1,17.74764021522024,,374
1991,2,12.87438879086555,,374
1991,3,15.35287774754457,,374
1992,1,16.63356579912956,,374
1992,2,12.21217276781628,,374
1992,3,14.4942277089094,,374
1993,1,21.07905316746594,,374
1993,2,12.60992661242211,,374
1993,3,16.960320208527,,374
1994,1,18.32841728464452,,374
1994,2,12.57092827838457,,374
1994,3,15.49260551421339,,374
1995,1,17.59385725746376,,374
1995,2,11.40741965755332,,374
1995,3,14.57393895767312,,374
1996,1,17.35478681614777,,374
1996,2,15.41778261719162,,374
1996,3,16.41563511063582,,374
1997,1,17.77251891273135,,374
1997,2,11.21723217203929,,374
1997,3,14.58308643563622,,374
1998,1,17.58316396432591,,374
1998,2,10.30733471303724,,374
1998,3,14.07949716800516,,374
1999,1,17.47909555029958,,374
1999,2,10.7727051141685,,374
1999,3,14.21483128242629,,374
2000,1,16.33337876628293,,374
2000,2,11.97175415663287,,374
2000,3,14.20884033899728,,374
2001,1,15.5226878391489,,374
2001,2,11.04647552511906,,374
2001,3,13.35559875391101,,374
2002,1,16.48171531804976,,374
2002,2,10.89751800265104,,374
2002,3,13.76165593406742,,374
2003,1,13.24979704647311,,374
2003,2,10.35218420902462,,374
2003,3,11.82647939814185,,374
2004,1,14.32542034053352,,374
2004,2,11.91861343964695,,374
2004,3,13.16679285089506,,374
2005,1,13.64874944792416,,374
2005,2,9.606782097816179,,374
2005,3,11.66913366623568,,374
2006,1,15.69005219631547,,374
2006,2,8.864196168899884,,374
2006,3,12.40103024894912,,374
2007,1,13.31715942087463,,374
2007,2,12.2784098971499,,374
2007,3,12.81255263569581,,374
2008,1,13.90660847324055,,374
2008,2,8.245963201362173,,374
2008,3,11.14393849782491,,374
2009,1,11.08607327208677,,374
2009,2,9.212184592350514,,374
2009,3,10.15439273714058,,374
2010,1,11.66866880296691,,374
2010,2,8.614642710071285,,374
2010,3,10.18224948129054,,374
2011,1,10.05698400510802,,374
2011,2,9.122317041325934,,374
2011,3,9.59957697939673,,374
2012,1,11.36799616457329,,374
2012,2,8.881969610598063,,374
2012,3,10.15032695828322,,374
2013,1,13.09813141495053,,374
2013,2,7.341198071819766,,374
2013,3,10.27230259645162,,374
2014,1,10.90623425783455,,374
2014,2,9.061485266476765,,374
2014,3,10.03360754451032,,374
2015,1,13.16863254919565,,374
