year,sex,value,note_,lid
1987,3,9.596748352050781,,129
1988,1,9.703723907470703,,129
1988,2,8.088768005371094,,129
1988,3,8.924294471740723,,129
1989,1,8.952710151672363,,129
1989,2,7.486691951751709,,129
1989,3,8.244663238525391,,129
1990,1,8.219654083251953,,129
1990,2,6.897785186767578,,129
1990,3,7.581123352050781,,129
1991,1,7.529389381408691,,129
1991,2,6.328544139862061,,129
1991,3,6.949306964874268,,129
1992,1,6.89778995513916,,129
1992,2,5.804157257080078,,129
1992,3,6.369049072265625,,129
1993,1,6.338214874267578,,129
1993,2,5.347663402557373,,129
1993,3,5.859169483184814,,129
1994,1,5.899758338928223,,129
1994,2,4.973985195159912,,129
1994,3,5.45245361328125,,129
1995,1,5.533022403717041,,129
1995,2,4.651882648468018,,129
1995,3,5.107250213623047,,129
1996,1,5.218275547027588,,129
1996,2,4.387507915496826,,129
1996,3,4.816975593566895,,129
1997,1,4.932889938354492,,129
1997,2,4.150586605072021,,129
1997,3,4.555027484893799,,129
1998,1,4.679758548736572,,129
1998,2,3.932141542434692,,129
1998,3,4.318607807159424,,129
1999,1,4.422561645507813,,129
1999,2,3.723918676376343,,129
1999,3,4.085057258605957,,129
2000,1,4.173746585845947,,129
2000,2,3.519303560256958,,129
2000,3,3.8577880859375,,129
2001,1,3.931795120239258,,129
2001,2,3.315892934799194,,129
2001,3,3.634172677993774,,129
2002,1,3.726499319076538,,129
2002,2,3.130798816680908,,129
2002,3,3.438468933105469,,129
2003,1,3.61552882194519,,129
2003,2,3.03721809387207,,129
2003,3,3.335632801055908,,129
2004,1,3.40424919128418,,129
2004,2,2.844342947006226,,129
2004,3,3.133076429367065,,129
2005,1,3.293036937713623,,129
2005,2,2.745477199554443,,129
2005,3,3.02780818939209,,129
2006,1,3.209611892700195,,129
2006,2,2.6777503490448,,129
2006,3,2.951792478561401,,129
2007,1,3.148051738739014,,129
2007,2,2.632032155990601,,129
2007,3,2.8979332447052,,129
2008,1,3.101686239242554,,129
2008,2,2.599017858505249,,129
2008,3,2.857953548431396,,129
2009,1,3.066142082214355,,129
2009,2,2.581584692001343,,129
2009,3,2.831069946289063,,129
2010,1,3.035211563110352,,129
2010,2,2.574784755706787,,129
2010,3,2.811904430389404,,129
2011,1,3.002204656600952,,129
2011,2,2.56516170501709,,129
2011,3,2.790264368057251,,129
2012,1,2.967997312545776,,129
2012,2,2.544525861740112,,129
2012,3,2.762672901153564,,129
2013,1,2.936302900314331,,129
2013,2,2.524941205978394,,129
2013,3,2.736728191375732,,129
2014,1,2.904462337493896,,129
2014,2,2.497901678085327,,129
2014,3,2.707008123397827,,129
2015,1,2.868739128112793,,129
2015,2,2.469749450683594,,129
2015,3,2.674885272979736,,129
2016,1,2.8197021484375,,129
2016,2,2.436517477035522,,129
2016,3,2.633580684661865,,129
2017,1,2.756819009780884,,129
2017,2,2.389933109283447,,129
2017,3,2.578587532043457,,129
2018,1,2.678506135940552,,129
2018,2,2.331003189086914,,129
2018,3,2.50960636138916,,129
2019,1,2.588422536849976,,129
2019,2,2.261381149291992,,129
2019,3,2.429423570632935,,129
2020,1,3.161586284637451,,129
2020,2,2.185422897338867,,129
2020,3,2.685322284698486,,129
2021,1,2.476855278015137,,129
2021,2,2.229570388793945,,129
2021,3,2.356834173202515,,129
2022,1,2.479780435562134,,129
2022,2,2.294170379638672,,129
2022,3,2.389727115631104,,129
2023,1,2.320826292037964,,129
2023,2,2.123960256576538,,129
2023,3,2.225260257720947,,129
1950,1,358.3377990722656,,130
1950,2,339.4223022460938,,130
1950,3,349.0948181152344,,130
1951,1,314.6567077636719,,130
1951,2,298.2919311523438,,130
1951,3,306.574951171875,,130
1952,1,273.921630859375,,130
1952,2,258.9680786132813,,130
1952,3,266.5208435058594,,130
1953,1,237.8183746337891,,130
1953,2,224.1755981445313,,130
1953,3,231.0813598632813,,130
1954,1,207.3739929199219,,130
1954,2,194.5993194580078,,130
1954,3,201.0878601074219,,130
1955,1,182.5962677001953,,130
1955,2,170.7312927246094,,130
1955,3,176.7668762207031,,130
1956,1,162.9034423828125,,130
1956,2,151.9642944335938,,130
1956,3,157.5353851318359,,130
1957,1,147.8965301513672,,130
1957,2,138.3995513916016,,130
1957,3,143.2360076904297,,130
1958,1,135.7898101806641,,130
1958,2,126.4707107543945,,130
1958,3,131.2219085693359,,130
1959,1,126.5311584472656,,130
1959,2,117.412239074707,,130
1959,3,122.0645523071289,,130
1960,1,118.6491241455078,,130
1960,2,109.6942977905273,,130
1960,3,114.2666778564453,,130
1961,1,112.3238525390625,,130
1961,2,103.5515365600586,,130
1961,3,107.9616928100586,,130
1962,1,106.6052398681641,,130
1962,2,97.96813201904297,,130
1962,3,102.2892150878906,,130
1963,1,101.1304168701172,,130
1963,2,92.56755828857422,,130
1963,3,96.8590087890625,,130
1964,1,95.93563079833984,,130
1964,2,87.44709777832031,,130
1964,3,91.71793365478516,,130
1965,1,90.83368682861328,,130
1965,2,82.42033386230469,,130
1965,3,86.66797637939453,,130
1966,1,85.45305633544922,,130
1966,2,77.16831970214844,,130
1966,3,81.36780548095703,,130
1967,1,80.06838226318359,,130
1967,2,71.92551422119141,,130
1967,3,76.05029296875,,130
1968,1,74.97506713867188,,130
1968,2,66.99154663085938,,130
1968,3,71.04665374755859,,130
1969,1,70.40345764160156,,130
1969,2,62.61013031005859,,130
1969,3,66.57417297363281,,130
1970,1,65.61448669433594,,130
1970,2,57.99822616577148,,130
1970,3,61.87668228149414,,130
1971,1,61.54130935668945,,130
1971,2,54.11491012573242,,130
1971,3,57.89978790283203,,130
1972,1,58.33311080932617,,130
1972,2,51.12576293945313,,130
1972,3,54.8073844909668,,130
1973,1,54.7550163269043,,130
1973,2,47.73186492919922,,130
1973,3,51.32451248168945,,130
1974,1,52.01073837280273,,130
1974,2,45.18487930297852,,130
1974,3,48.68125534057617,,130
1975,1,49.57374572753906,,130
1975,2,42.94344329833984,,130
1975,3,46.35065841674805,,130
1976,1,47.3436393737793,,130
1976,2,40.90597534179688,,130
1976,3,44.21447372436523,,130
1977,1,45.38695907592773,,130
1977,2,39.14352035522461,,130
1977,3,42.34540176391602,,130
1978,1,43.08821487426758,,130
1978,2,37.02690505981445,,130
1978,3,40.13708114624023,,130
1979,1,40.91559219360352,,130
1979,2,35.05574035644531,,130
1979,3,38.06528472900391,,130
1980,1,38.65538787841797,,130
1980,2,33.02146148681641,,130
1980,3,35.91847991943359,,130
1981,1,36.25886917114258,,130
1981,2,30.8703556060791,,130
1981,3,33.6577262878418,,130
1982,1,33.80654144287109,,130
1982,2,28.69406509399414,,130
1982,3,31.3349552154541,,130
1983,1,31.3232593536377,,130
1983,2,26.50957489013672,,130
1983,3,29.00045394897461,,130
1984,1,28.9833869934082,,130
1984,2,24.49246597290039,,130
1984,3,26.8293342590332,,130
1985,1,26.5372314453125,,130
1985,2,22.37063407897949,,130
1985,3,24.55114364624023,,130
1986,1,24.28630256652832,,130
1986,2,20.45308685302734,,130
1986,3,22.47183227539063,,130
1987,1,22.40260124206543,,130
1987,2,18.90538215637207,,130
1987,3,20.7403621673584,,130
1988,1,20.28445816040039,,130
1988,2,17.084716796875,,130
1988,3,18.77814483642578,,130
1989,1,18.58583831787109,,130
1989,2,15.67504501342773,,130
1989,3,17.21823501586914,,130
1990,1,17.08540916442871,,130
1990,2,14.44293594360352,,130
1990,3,15.85885715484619,,130
1991,1,15.66588973999023,,130
1991,2,13.26425361633301,,130
1991,3,14.54036426544189,,130
1992,1,14.37218952178955,,130
1992,2,12.18940448760986,,130
1992,3,13.35155391693115,,130
1993,1,13.26110363006592,,130
1993,2,11.2794361114502,,130
1993,3,12.34007740020752,,130
1994,1,12.2506217956543,,130
1994,2,10.45182514190674,,130
1994,3,11.4148588180542,,130
1995,1,11.35812950134277,,130
1995,2,9.725573539733887,,130
1995,3,10.5947265625,,130
1996,1,10.57266521453857,,130
1996,2,9.090785026550293,,130
1996,3,9.874385833740234,,130
1997,1,9.813969612121582,,130
1997,2,8.463056564331055,,130
1997,3,9.16925048828125,,130
1998,1,9.39486026763916,,130
1998,2,8.168571472167969,,130
1998,3,8.81143856048584,,130
1999,1,8.632054328918457,,130
1999,2,7.497083187103271,,130
1999,3,8.092011451721191,,130
2000,1,8.107111930847168,,130
2000,2,7.056836605072021,,130
2000,3,7.608002662658691,,130
2001,1,7.653831481933594,,130
2001,2,6.675488471984863,,130
2001,3,7.187889575958252,,130
2002,1,7.237081050872803,,130
2002,2,6.321908950805664,,130
2002,3,6.800808429718018,,130
2003,1,6.777860641479492,,130
2003,2,5.917413711547852,,130
2003,3,6.366480827331543,,130
2004,1,6.334329605102539,,130
2004,2,5.527432918548584,,130
2004,3,5.947449684143066,,130
2005,1,5.938976287841797,,130
2005,2,5.179325103759766,,130
2005,3,5.574142456054688,,130
2006,1,5.578348636627197,,130
2006,2,4.859106540679932,,130
2006,3,5.232161998748779,,130
2007,1,5.230101108551025,,130
2007,2,4.54326343536377,,130
2007,3,4.897720336914063,,130
2008,1,4.938699245452881,,130
2008,2,4.275876998901367,,130
2008,3,4.617902278900146,,130
2009,1,4.69035005569458,,130
2009,2,4.042192459106445,,130
2009,3,4.376946449279785,,130
2010,1,4.489379405975342,,130
2010,2,3.851557016372681,,130
2010,3,4.181363582611084,,130
2011,1,4.347731113433838,,130
2011,2,3.72037148475647,,130
2011,3,4.043728351593018,,130
2012,1,4.173702716827393,,130
2012,2,3.55208945274353,,130
2012,3,3.871559619903564,,130
2013,1,4.036722660064697,,130
2013,2,3.424417495727539,,130
2013,3,3.738729476928711,,130
2014,1,3.930834054946899,,130
2014,2,3.326235294342041,,130
2014,3,3.636414766311646,,130
2015,1,3.813276290893555,,130
2015,2,3.215121746063232,,130
2015,3,3.521919727325439,,130
2016,1,3.70301365852356,,130
2016,2,3.111981868743896,,130
2016,3,3.414999008178711,,130
2017,1,3.594372749328613,,130
2017,2,3.012402534484863,,130
2017,3,3.31173849105835,,130
2018,1,3.485705852508545,,130
2018,2,2.915454626083374,,130
2018,3,3.208241939544678,,130
2019,1,3.378298044204712,,130
2019,2,2.823264122009277,,130
2019,3,3.10830283164978,,130
2020,1,3.288300275802612,,130
2020,2,2.745702505111694,,130
2020,3,3.024473667144775,,130
2021,1,3.180124998092651,,130
2021,2,2.622320413589478,,130
2021,3,2.908953189849854,,130
2022,1,3.294777154922485,,130
2022,2,2.534585237503052,,130
2022,3,2.925286054611206,,130
2023,1,3.034231424331665,,130
2023,2,2.457149267196655,,130
2023,3,2.753795623779297,,130
1950,1,153.62744140625,,131
1950,2,150.6449584960938,,131
1950,3,152.099609375,,131
1951,1,147.39892578125,,131
1951,2,143.7154846191406,,131
1951,3,145.5300445556641,,131
1952,1,141.4050903320313,,131
1952,2,137.1000366210938,,131
1952,3,139.2367095947266,,131
1953,1,135.6449890136719,,131
1953,2,130.7308197021484,,131
1953,3,133.1836700439453,,131
1954,1,130.0978240966797,,131
1954,2,124.6573715209961,,131
1954,3,127.3835144042969,,131
1955,1,124.7336502075195,,131
1955,2,118.8402328491211,,131
1955,3,121.8014068603516,,131
1956,1,119.4703674316406,,131
1956,2,113.2044982910156,,131
1956,3,116.3593063354492,,131
1957,1,114.4365921020508,,131
1957,2,107.9013214111328,,131
1957,3,111.1976623535156,,131
1958,1,108.9732437133789,,131
1958,2,102.218994140625,,131
1958,3,105.5912399291992,,131
1959,1,103.8952484130859,,131
1959,2,96.97992706298828,,131
1959,3,100.3928146362305,,131
1960,1,99.19736480712891,,131
1960,2,92.15891265869141,,131
1960,3,95.61936187744141,,131
1961,1,95.02533721923828,,131
1961,2,87.91160583496094,,131
1961,3,91.41666412353516,,131
1962,1,91.53131866455078,,131
1962,2,84.33306884765625,,131
1962,3,87.89237213134766,,131
1963,1,88.69649505615234,,131
1963,2,81.37345886230469,,131
1963,3,85.00514984130859,,131
1964,1,86.39306640625,,131
1964,2,78.97510528564453,,131
1964,3,82.66168212890625,,131
1965,1,83.86186218261719,,131
1965,2,76.40541076660156,,131
1965,3,80.11676025390625,,131
1966,1,81.66984558105469,,131
1966,2,74.2130126953125,,131
1966,3,77.93024444580078,,131
1967,1,79.53933715820313,,131
1967,2,72.09291839599609,,131
1967,3,75.81078338623047,,131
1968,1,77.53659057617188,,131
1968,2,70.11824035644531,,131
1968,3,73.82553863525391,,131
1969,1,75.90802764892578,,131
1969,2,68.51247406005859,,131
1969,3,72.21178436279297,,131
1970,1,74.33492279052734,,131
1970,2,66.9595947265625,,131
1970,3,70.65207672119141,,131
1971,1,73.03561401367188,,131
1971,2,65.68711090087891,,131
1971,3,69.36830902099609,,131
1972,1,71.75919342041016,,131
1972,2,64.42957305908203,,131
1972,3,68.10369873046875,,131
1973,1,70.30408477783203,,131
1973,2,62.98246765136719,,131
1973,3,66.65422821044922,,131
1974,1,68.67737579345703,,131
1974,2,61.38668823242188,,131
1974,3,65.04562377929688,,131
1975,1,66.15802764892578,,131
1975,2,58.94476318359375,,131
1975,3,62.56973648071289,,131
1976,1,63.27911758422852,,131
1976,2,56.18788909912109,,131
1976,3,59.75703430175781,,131
1977,1,60.00618362426758,,131
1977,2,53.07114410400391,,131
1977,3,56.56745910644531,,131
1978,1,57.07032012939453,,131
1978,2,50.34045028686523,,131
1978,3,53.74005889892578,,131
1979,1,52.91691207885742,,131
1979,2,46.31242370605469,,131
1979,3,49.65460968017578,,131
1980,1,49.31986236572266,,131
1980,2,42.96412658691406,,131
1980,3,46.18451309204102,,131
1981,1,45.79193878173828,,131
1981,2,39.76392364501953,,131
1981,3,42.82278060913086,,131
1982,1,42.35813903808594,,131
1982,2,36.65821838378906,,131
1982,3,39.55142211914063,,131
1983,1,39.39020156860352,,131
1983,2,33.97843551635742,,131
1983,3,36.72779846191406,,131
1984,1,35.81814193725586,,131
1984,2,30.71865844726563,,131
1984,3,33.31228256225586,,131
1985,1,32.79825973510742,,131
1985,2,28.05293655395508,,131
1985,3,30.46830749511719,,131
1986,1,30.25124168395996,,131
1986,2,25.86464500427246,,131
1986,3,28.09893608093262,,131
1987,1,28.09633255004883,,131
1987,2,23.99135589599609,,131
1987,3,26.08721542358398,,131
1988,1,26.44139099121094,,131
1988,2,22.53815460205078,,131
1988,3,24.53279495239258,,131
1989,1,29.7662525177002,,131
1989,2,25.98659706115723,,131
1989,3,27.91686630249023,,131
1990,1,24.45647430419922,,131
1990,2,20.79244613647461,,131
1990,3,22.66427230834961,,131
1991,1,24.1059398651123,,131
1991,2,20.51191329956055,,131
1991,3,22.34683418273926,,131
1992,1,23.53759765625,,131
1992,2,19.98777770996094,,131
1992,3,21.79917526245117,,131
1993,1,22.97364616394043,,131
1993,2,19.46176147460938,,131
1993,3,21.25341606140137,,131
1994,1,22.42549133300781,,131
1994,2,18.9636344909668,,131
1994,3,20.72986221313477,,131
1995,1,21.87147331237793,,131
1995,2,18.47557067871094,,131
1995,3,20.20805358886719,,131
1996,1,21.63706398010254,,131
1996,2,18.31751441955566,,131
1996,3,20.01165580749512,,131
1997,1,20.54205513000488,,131
1997,2,17.31107521057129,,131
1997,3,18.96078109741211,,131
1998,1,19.80917167663574,,131
1998,2,16.66408348083496,,131
1998,3,18.27057456970215,,131
1999,1,19.0467586517334,,131
1999,2,15.99150848388672,,131
1999,3,17.5524787902832,,131
2000,1,18.3253231048584,,131
2000,2,15.35776519775391,,131
2000,3,16.87470436096191,,131
2001,1,17.69509696960449,,131
2001,2,14.81400012969971,,131
2001,3,16.28677749633789,,131
2002,1,17.0028018951416,,131
2002,2,14.21312999725342,,131
2002,3,15.63896656036377,,131
2003,1,16.6190242767334,,131
2003,2,13.93211078643799,,131
2003,3,15.30556774139404,,131
2004,1,29.76928901672363,,131
2004,2,29.33256149291992,,131
2004,3,29.55799102783203,,131
2005,1,15.11586666107178,,131
2005,2,12.59207153320313,,131
2005,3,13.8821496963501,,131
2006,1,14.48239707946777,,131
2006,2,12.05428028106689,,131
2006,3,13.29544830322266,,131
2007,1,13.86548805236816,,131
2007,2,11.52364349365234,,131
2007,3,12.72052669525146,,131
2008,1,13.29985427856445,,131
2008,2,11.0389461517334,,131
2008,3,12.19392776489258,,131
2009,1,22.77976989746094,,131
2009,2,20.4830150604248,,131
2009,3,21.65656661987305,,131
2010,1,12.23950290679932,,131
2010,2,10.12618446350098,,131
2010,3,11.20455074310303,,131
2011,1,11.84530258178711,,131
2011,2,9.802014350891113,,131
2011,3,10.84424495697021,,131
2012,1,11.26742458343506,,131
2012,2,9.291956901550293,,131
2012,3,10.29922008514404,,131
2013,1,10.80684375762939,,131
2013,2,8.907363891601563,,131
2013,3,9.876670837402344,,131
2014,1,10.31806945800781,,131
2014,2,8.503545761108398,,131
2014,3,9.429521560668945,,131
2015,1,9.694230079650879,,131
2015,2,7.959834098815918,,131
2015,3,8.845041275024414,,131
2016,1,9.379182815551758,,131
2016,2,7.729005813598633,,131
2016,3,8.571403503417969,,131
2017,1,9.171031951904297,,131
2017,2,7.595011234283447,,131
2017,3,8.399745941162109,,131
2018,1,8.399448394775391,,131
2018,2,6.877751350402832,,131
2018,3,7.654791355133057,,131
2019,1,8.136856079101563,,131
2019,2,6.669698238372803,,131
2019,3,7.418921947479248,,131
2020,1,7.721939563751221,,131
2020,2,6.305233478546143,,131
2020,3,7.028697967529297,,131
2021,1,7.452983856201172,,131
2021,2,6.083319187164307,,131
2021,3,6.782797336578369,,131
2022,1,7.170195579528809,,131
2022,2,5.843183994293213,,131
2022,3,6.520875453948975,,131
2023,1,6.904641628265381,,131
2023,2,5.619815826416016,,131
2023,3,6.275954723358154,,131
1950,1,282.0962219238281,,132
1950,2,284.4238891601563,,132
1950,3,282.8953552246094,,132
1951,1,270.2619018554688,,132
1951,2,272.8552856445313,,132
1951,3,271.3418579101563,,132
1952,1,259.0358581542969,,132
1952,2,262.830322265625,,132
1952,3,260.7324829101563,,132
1953,1,247.7896270751953,,132
1953,2,251.4869232177734,,132
1953,3,249.4416656494141,,132
1954,1,236.3898315429688,,132
1954,2,239.8256225585938,,132
1954,3,237.9157104492188,,132
1955,1,224.7877960205078,,132
1955,2,228.1656951904297,,132
1955,3,226.2936248779297,,132
1956,1,213.0205688476563,,132
1956,2,216.5669555664063,,132
1956,3,214.6171875,,132
1957,1,201.7346496582031,,132
1957,2,205.0591430664063,,132
1957,3,203.2318572998047,,132
1958,1,190.8701324462891,,132
1958,2,193.9691467285156,,132
1958,3,192.2656860351563,,132
1959,1,180.8015289306641,,132
1959,2,183.6077423095703,,132
1959,3,182.0623168945313,,132
1960,1,171.6604156494141,,132
1960,2,173.9216613769531,,132
1960,3,172.66259765625,,132
1961,1,163.2875213623047,,132
1961,2,164.971435546875,,132
1961,3,164.0157165527344,,132
1962,1,155.3485412597656,,132
1962,2,156.6296234130859,,132
1962,3,155.905517578125,,132
1963,1,148.0935821533203,,132
1963,2,148.9422760009766,,132
1963,3,148.4268188476563,,132
1964,1,141.2877502441406,,132
1964,2,141.7089385986328,,132
1964,3,141.4198455810547,,132
1965,1,134.8815155029297,,132
1965,2,134.8617095947266,,132
1965,3,134.8050689697266,,132
1966,1,128.5752716064453,,132
1966,2,128.2395782470703,,132
1966,3,128.3514404296875,,132
1967,1,122.5334396362305,,132
1967,2,121.8417434692383,,132
1967,3,122.1422271728516,,132
1968,1,116.669189453125,,132
1968,2,115.6082763671875,,132
1968,3,116.1034393310547,,132
1969,1,110.9801788330078,,132
1969,2,109.5877075195313,,132
1969,3,110.2581787109375,,132
1970,1,105.4430465698242,,132
1970,2,103.5598526000977,,132
1970,3,104.4864807128906,,132
1971,1,100.1781845092773,,132
1971,2,97.90116882324219,,132
1971,3,99.03366088867188,,132
1972,1,95.22087097167969,,132
1972,2,92.89425659179688,,132
1972,3,94.05593109130859,,132
1973,1,90.40270233154297,,132
1973,2,87.76402282714844,,132
1973,3,89.08899688720703,,132
1974,1,85.81333923339844,,132
1974,2,82.89970397949219,,132
1974,3,84.36857604980469,,132
1975,1,81.51471710205078,,132
1975,2,78.08436584472656,,132
1975,3,79.82097625732422,,132
1976,1,77.37973785400391,,132
1976,2,73.68444061279297,,132
1976,3,75.55984497070313,,132
1977,1,73.48284912109375,,132
1977,2,69.45852661132813,,132
1977,3,71.50522613525391,,132
1978,1,69.63670349121094,,132
1978,2,65.322998046875,,132
1978,3,67.52032470703125,,132
1979,1,66.12047576904297,,132
1979,2,61.55056381225586,,132
1979,3,63.88150024414063,,132
1980,1,62.69678115844727,,132
1980,2,57.88941955566406,,132
1980,3,60.34443664550781,,132
1981,1,65.92703247070313,,132
1981,2,60.91560363769531,,132
1981,3,63.47597122192383,,132
1982,1,73.70363616943359,,132
1982,2,68.44198608398438,,132
1982,3,71.13053131103516,,132
1983,1,53.65890502929688,,132
1983,2,48.41962051391602,,132
1983,3,51.10115051269531,,132
1984,1,51.11690521240234,,132
1984,2,45.77951812744141,,132
1984,3,48.51206588745117,,132
1985,1,48.78607559204102,,132
1985,2,43.36302185058594,,132
1985,3,46.13956069946289,,132
1986,1,46.64918899536133,,132
1986,2,41.16681289672852,,132
1986,3,43.97393417358398,,132
1987,1,44.68008422851563,,132
1987,2,39.14436340332031,,132
1987,3,41.97935485839844,,132
1988,1,42.8358039855957,,132
1988,2,37.27973556518555,,132
1988,3,40.12545013427734,,132
1989,1,41.12173843383789,,132
1989,2,35.53606033325195,,132
1989,3,38.39737319946289,,132
1990,1,39.46023178100586,,132
1990,2,33.86152267456055,,132
1990,3,36.72955322265625,,132
1991,1,37.87452697753906,,132
1991,2,32.32507705688477,,132
1991,3,35.16799926757813,,132
1992,1,36.3152961730957,,132
1992,2,30.81658172607422,,132
1992,3,33.63374710083008,,132
1993,1,34.78759384155273,,132
1993,2,29.35531234741211,,132
1993,3,32.13838195800781,,132
1994,1,33.28524017333984,,132
1994,2,27.93796539306641,,132
1994,3,30.67750358581543,,132
1995,1,31.84532356262207,,132
1995,2,26.58788871765137,,132
1995,3,29.28148078918457,,132
1996,1,30.44355392456055,,132
1996,2,25.30159950256348,,132
1996,3,27.9361457824707,,132
1997,1,29.12105178833008,,132
1997,2,24.09313011169434,,132
1997,3,26.66947746276855,,132
1998,1,27.89007377624512,,132
1998,2,22.98126220703125,,132
1998,3,25.49652099609375,,132
1999,1,26.72176170349121,,132
1999,2,21.96501731872559,,132
1999,3,24.40236473083496,,132
2000,1,25.68283843994141,,132
2000,2,21.05863761901855,,132
2000,3,23.42778396606445,,132
2001,1,24.774169921875,,132
2001,2,20.27388954162598,,132
2001,3,22.57923889160156,,132
2002,1,23.96804237365723,,132
2002,2,19.60009002685547,,132
2002,3,21.83776664733887,,132
2003,1,23.22952270507813,,132
2003,2,18.97126197814941,,132
2003,3,21.15295600891113,,132
2004,1,22.67685699462891,,132
2004,2,18.47150993347168,,132
2004,3,20.62617301940918,,132
2005,1,22.18556594848633,,132
2005,2,18.0800666809082,,132
2005,3,20.18365478515625,,132
2006,1,21.80595588684082,,132
2006,2,17.77544212341309,,132
2006,3,19.84067344665527,,132
2007,1,21.52211952209473,,132
2007,2,17.5343017578125,,132
2007,3,19.57752418518066,,132
2008,1,21.34523582458496,,132
2008,2,17.40448760986328,,132
2008,3,19.42364883422852,,132
2009,1,21.26003265380859,,132
2009,2,17.32938385009766,,132
2009,3,19.34361457824707,,132
2010,1,21.26401329040527,,132
2010,2,17.33778762817383,,132
2010,3,19.34972953796387,,132
2011,1,24.15717124938965,,132
2011,2,20.19618606567383,,132
2011,3,22.22593879699707,,132
2012,1,37.13808441162109,,132
2012,2,33.05321884155273,,132
2012,3,35.1457633972168,,132
2013,1,39.94536590576172,,132
2013,2,35.80526733398438,,132
2013,3,37.92615127563477,,132
2014,1,38.55759811401367,,132
2014,2,34.39230346679688,,132
2014,3,36.52653503417969,,132
2015,1,40.22218322753906,,132
2015,2,36.00795745849609,,132
2015,3,38.16699981689453,,132
2016,1,35.00624847412109,,132
2016,2,30.79449081420898,,132
2016,3,32.95253372192383,,132
2017,1,35.61045455932617,,132
2017,2,31.36630439758301,,132
2017,3,33.54048538208008,,132
2018,1,35.08965301513672,,132
2018,2,30.83671188354492,,132
2018,3,33.0155029296875,,132
2019,1,26.94365119934082,,132
2019,2,22.76984596252441,,132
2019,3,24.90855598449707,,132
2020,1,24.27408790588379,,132
2020,2,20.14999389648438,,132
2020,3,22.26314163208008,,132
2021,1,23.01678657531738,,132
2021,2,18.94352722167969,,132
2021,3,21.03055763244629,,132
2022,1,23.41890335083008,,132
2022,2,19.38094902038574,,132
2022,3,21.44998168945313,,132
2023,1,24.97364616394043,,132
2023,2,21.08000183105469,,132
2023,3,23.0749683380127,,132
1950,1,111.4045944213867,,133
1950,2,113.0330810546875,,133
1950,3,112.1385726928711,,133
1951,1,105.1201248168945,,133
1951,2,106.4058380126953,,133
1951,3,105.6789245605469,,133
1952,1,98.58132171630859,,133
1952,2,99.65139007568359,,133
1952,3,99.03096008300781,,133
1953,1,92.58476257324219,,133
1953,2,93.64717102050781,,133
1953,3,93.03565979003906,,133
1954,1,86.96519470214844,,133
1954,2,87.88929748535156,,133
1954,3,87.35598754882813,,133
1955,1,81.75174713134766,,133
1955,2,82.34563446044922,,133
1955,3,81.98685455322266,,133
1956,1,76.81754302978516,,133
1956,2,77.69791412353516,,133
1956,3,77.19139099121094,,133
1957,1,71.99152374267578,,133
1957,2,72.82468414306641,,133
1957,3,72.34916687011719,,133
1958,1,67.9942626953125,,133
1958,2,68.53415679931641,,133
1958,3,68.22124481201172,,133
1959,1,65.70458984375,,133
1959,2,66.04267883300781,,133
1959,3,65.8382568359375,,133
1960,1,58.0163459777832,,133
1960,2,57.93558502197266,,133
1960,3,57.95573425292969,,133
1961,1,55.9793701171875,,133
1961,2,56.45680999755859,,133
1961,3,56.18879699707031,,133
1962,1,50.69301986694336,,133
1962,2,49.14473724365234,,133
1962,3,49.92427444458008,,133
1963,1,43.84807205200195,,133
1963,2,47.44908905029297,,133
1963,3,45.56930160522461,,133
1964,1,46.20822906494141,,133
1964,2,39.04726791381836,,133
1964,3,42.72020721435547,,133
1965,1,42.19734191894531,,133
1965,2,40.50701904296875,,133
1965,3,41.35990524291992,,133
1966,1,38.70190811157227,,133
1966,2,36.87528228759766,,133
1966,3,37.80141448974609,,133
1967,1,35.56015777587891,,133
1967,2,33.69444274902344,,133
1967,3,34.64748764038086,,133
1968,1,32.9014892578125,,133
1968,2,30.71651268005371,,133
1968,3,31.8370418548584,,133
1969,1,30.61005020141602,,133
1969,2,28.41672897338867,,133
1969,3,29.54647827148438,,133
1970,1,28.18047332763672,,133
1970,2,25.91416168212891,,133
1970,3,27.08305931091309,,133
1971,1,26.1738338470459,,133
1971,2,23.89083099365234,,133
1971,3,25.06866264343262,,133
1972,1,24.54421234130859,,133
1972,2,22.15824317932129,,133
1972,3,23.38819313049316,,133
1973,1,23.16720771789551,,133
1973,2,20.67163848876953,,133
1973,3,21.96166610717773,,133
1974,1,21.9207592010498,,133
1974,2,19.38335037231445,,133
1974,3,20.69439125061035,,133
1975,1,20.70455360412598,,133
1975,2,18.25302696228027,,133
1975,3,19.51659774780273,,133
1976,1,19.77290725708008,,133
1976,2,17.25190925598145,,133
1976,3,18.55457496643066,,133
1977,1,18.85105895996094,,133
1977,2,16.34988403320313,,133
1977,3,17.64282989501953,,133
1978,1,18.0738410949707,,133
1978,2,15.53056526184082,,133
1978,3,16.84895515441895,,133
1979,1,17.2272777557373,,133
1979,2,14.70804977416992,,133
1979,3,16.01346015930176,,133
1980,1,16.30280303955078,,133
1980,2,13.87991809844971,,133
1980,3,15.13357830047607,,133
1981,1,15.31463527679443,,133
1981,2,13.09327220916748,,133
1981,3,14.24345016479492,,133
1982,1,14.43489360809326,,133
1982,2,12.28772830963135,,133
1982,3,13.39914035797119,,133
1983,1,13.47575855255127,,133
